Frame,Time,Source,DeviceName,RSSI,Tx Power,PDU Type,Company
1,0.000000000,7d:40:a6:df:72:73,TestPhone1,-31,8,0,76
2,0.019071700,49:1c:1b:26:88:b5,TestPhone4,-39,8,0,76
3,0.037500300,7d:40:a6:df:72:73,TestPhone1,-31,8,0,76
4,0.073059800,46:d3:c4:59:80:40,TestPhone3,-54,8,0,76
5,0.076251800,7d:40:a6:df:72:73,TestPhone1,-31,8,0,76
6,0.089075100,49:1c:1b:26:88:b5,TestPhone4,-39,8,0,76
7,0.103971200,56:74:8c:9c:57:37,TestPhone2,-30,8,0,76
8,0.111252300,7d:40:a6:df:72:73,TestPhone1,-31,8,0,76
9,0.113061100,46:d3:c4:59:80:40,TestPhone3,-54,8,0,76
10,0.146253500,7d:40:a6:df:72:73,TestPhone1,-31,8,0,76
11,0.187828400,49:1c:1b:26:88:b5,TestPhone4,-39,8,0,76
12,0.198974000,56:74:8c:9c:57:37,TestPhone2,-30,8,0,76
13,0.211812500,46:d3:c4:59:80:40,TestPhone3,-53,8,0,76
14,0.246813200,46:d3:c4:59:80:40,TestPhone3,-54,8,0,76
15,0.257829300,49:1c:1b:26:88:b5,TestPhone4,-39,8,0,76
16,0.258755400,7d:40:a6:df:72:73,TestPhone1,-31,8,0,76
17,0.271475300,56:74:8c:9c:57:37,TestPhone2,-29,8,0,76
18,0.295005900,7d:40:a6:df:72:73,TestPhone1,-31,8,0,76
19,0.330006500,7d:40:a6:df:72:73,TestPhone1,-31,8,0,76
20,0.361256400,7d:40:a6:df:72:73,TestPhone1,-31,8,0,76
21,0.376480200,56:74:8c:9c:57:37,TestPhone2,-29,8,0,76
22,0.389317800,46:d3:c4:59:80:40,TestPhone3,-54,8,0,76
23,0.395334400,49:1c:1b:26:88:b5,TestPhone4,-39,8,0,76
24,0.396075300,13:77:7e:bc:da:0f,,-29,,2,23
25,0.442731400,56:74:8c:9c:57:37,TestPhone2,-29,8,0,76
26,0.455335600,49:1c:1b:26:88:b5,TestPhone4,-37,8,0,76
27,0.470009200,7d:40:a6:df:72:73,TestPhone1,-31,8,0,76
28,0.490336500,49:1c:1b:26:88:b5,TestPhone4,-39,8,0,76
29,0.491819900,46:d3:c4:59:80:40,TestPhone3,-54,8,0,76
30,0.496095500,12:7f:7e:be:da:07,,-83,,2,6
31,0.516484700,56:74:8c:9c:57:37,TestPhone2,-29,8,0,76
32,0.538760600,7d:40:a6:df:72:73,TestPhone1,-30,8,0,76
33,0.560337100,49:1c:1b:26:88:b5,TestPhone4,-39,8,0,76
