Frame,Time,Source,DeviceName,RSSI,Tx Power,PDU Type,Company
1,0.000000000,5b:ce:73:af:b2:23,TestPhone2,-49,8,0,76
2,0.035136900,69:80:f9:33:3b:ee,TestPhone1,-46,8,0,76
3,0.056172300,46:d3:c4:59:80:40,TestPhone3,-36,8,0,76
4,0.068887900,69:80:f9:33:3b:ee,TestPhone1,-48,8,0,76
5,0.075002800,5b:ce:73:af:b2:23,TestPhone2,-49,8,0,76
6,0.082956300,06:3c:b8:f1:d3:d9,,-76,,2,2
7,0.100138300,69:80:f9:33:3b:ee,TestPhone1,-46,8,0,76
8,0.124664500,49:1c:1b:26:88:b5,TestPhone4,-52,8,0,76
9,0.126173200,46:d3:c4:59:80:40,TestPhone3,-34,8,0,76
10,0.135139500,69:80:f9:33:3b:ee,TestPhone1,-45,8,0,76
11,0.137504000,5b:ce:73:af:b2:23,TestPhone2,-49,8,0,76
12,0.165140000,69:80:f9:33:3b:ee,TestPhone1,-48,8,0,76
13,0.176254800,5b:ce:73:af:b2:23,TestPhone2,-49,8,0,76
14,0.185915700,49:1c:1b:26:88:b5,TestPhone4,-52,8,0,76
15,0.186728500,06:3c:98:f1:d2:c9,,-81,,2,6,63055
16,0.194924900,46:d3:c4:59:80:40,TestPhone3,-34,8,0,76
17,0.202640600,69:80:f9:33:3b:ee,TestPhone1,-46,8,0,76
18,0.237640800,69:80:f9:33:3b:ee,TestPhone1,-46,8,0,76
19,0.253758700,5b:ce:73:af:b2:23,TestPhone2,-49,8,0,76
20,0.259667800,49:1c:1b:26:88:b5,TestPhone4,-52,8,0,76
21,0.291749300,06:3c:98:f1:d2:a9,,-81,,2,6
22,0.292510500,5b:ce:73:af:b2:23,TestPhone2,-49,8,0,76
23,0.295919700,49:1c:1b:26:88:b5,TestPhone4,-52,8,0,76
24,0.301178600,46:d3:c4:59:80:40,TestPhone3,-34,8,0,76
25,0.363761700,5b:ce:73:af:b2:23,TestPhone2,-49,8,0,76
26,0.369671900,49:1c:1b:26:88:b5,TestPhone4,-52,8,0,76
27,0.372430800,46:d3:c4:59:80:40,TestPhone3,-32,8,0,76
28,0.394270200,06:3c:98:f1:d2:c9,,-81,,2,6
29,0.406397200,69:80:f9:33:3b:ee,TestPhone1,-49,8,0,76
30,0.433764700,5b:ce:73:af:b2:23,TestPhone2,-49,8,0,76
31,0.440148300,69:80:f9:33:3b:ee,TestPhone1,-50,8,0,76
32,0.443425100,49:1c:1b:26:88:b5,TestPhone4,-54,8,0,76
33,0.472515100,5b:ce:73:af:b2:23,,-43,,0,
34,0.482176100,49:1c:1b:26:88:b5,TestPhone4,-52,8,0,76
