Frame,Time,Source,DeviceName,RSSI,Tx Power,PDU Type,Company
1,0.000000000,43:3b:bd:d8:dc:84,TestPhone2,-51,8,0,76
2,0.002927000,43:3b:bd:d8:dc:84,,-63,,3,
3,0.006831000,43:3b:bd:d8:dc:84,,-51,,4,
4,0.009760000,43:3b:bd:d8:dc:84,TestPhone2,-49,8,0,76
5,0.012688000,67:41:08:32:1a:d8,,-95,12,0,
6,0.016592000,1b:96:d0:e7:88:2f,,-79,,2,6
7,0.019520000,1b:96:d0:e7:88:2f,,-72,,2,6
8,0.022447000,6c:8e:87:98:71:a3,TestPhone3,-54,8,0,76
9,0.025376000,6c:8e:87:98:71:a3,TestPhone3,-55,8,0,76
10,0.027327000,6c:8e:87:98:71:a3,,-63,,3,
11,0.031235000,6c:8e:87:98:71:a3,,-55,,4,
12,0.034158000,6c:8e:87:98:71:a3,TestPhone3,-49,8,0,76
13,0.037088000,2a:2b:99:bf:15:2d,,-79,,2,6
14,0.040015000,62:5e:37:51:ef:21,,-43,,4,
15,0.042943000,62:5e:37:51:ef:21,,-55,12,0,76
16,0.045873000,5b:9c:cd:0d:9a:09,TestPhone4,-49,8,0,76
17,0.049775000,5b:9c:cd:0d:9a:09,TestPhone4,-50,8,0,76
18,0.051727000,5b:9c:cd:0d:9a:09,,-62,,3,
19,0.054656000,5b:9c:cd:0d:9a:09,,-50,,4,
20,0.057584000,5b:9c:cd:0d:9a:09,TestPhone4,-49,8,0,76
21,0.060513000,7a:66:39:2d:0a:4b,TestPhone1,-52,8,0,76
22,0.063452000,7a:66:39:2d:0a:4b,TestPhone1,-45,8,0,76
23,0.067343000,7a:66:39:2d:0a:4b,,-63,,3,
24,0.070271000,7a:66:39:2d:0a:4b,,-46,,4,
25,0.074175000,7a:66:39:2d:0a:4b,TestPhone1,-48,8,0,76
26,0.077104000,12:45:8e:1c:d8:a1,,-89,,2,6
27,0.080031000,43:3b:bd:d8:dc:84,TestPhone2,-51,8,0,76
28,0.082959000,43:3b:bd:d8:dc:84,,-62,,3,
29,0.084910000,43:3b:bd:d8:dc:84,,-51,,4,
30,0.086863000,43:3b:bd:d8:dc:84,TestPhone2,-48,8,0,76
31,0.089792000,04:9b:c3:f7:38:17,,-77,,2,6
32,0.092719000,04:9b:c3:f7:38:17,,-75,,2,6
33,0.095647000,04:9b:c3:f7:38:17,,-83,,2,6
34,0.097600000,5d:e2:e4:5b:37:40,,-75,12,0,76
35,0.100528000,5d:e2:e4:5b:37:40,,-80,12,0,76
36,0.104431000,7a:66:39:2d:0a:4b,TestPhone1,-48,8,0,76
37,0.107360000,43:3b:bd:d8:dc:84,TestPhone2,-54,8,0,76
38,0.111263000,43:3b:bd:d8:dc:84,TestPhone2,-54,8,0,76
39,0.114192000,43:3b:bd:d8:dc:84,,-62,,3,
40,0.117120000,43:3b:bd:d8:dc:84,,-54,,4,
41,0.119071000,43:3b:bd:d8:dc:84,TestPhone2,-49,8,0,76
42,0.121999000,08:a4:70:08:4c:f3,,-78,,2,6
43,0.123952000,08:a4:70:08:4c:f3,,-69,,2,6
44,0.126879000,08:a4:70:08:4c:f3,,-75,,2,6
45,0.129807000,6c:8e:87:98:71:a3,TestPhone3,-54,8,0,76
46,0.133712000,6c:8e:87:98:71:a3,TestPhone3,-60,8,0,76
47,0.135664000,6c:8e:87:98:71:a3,,-61,,3,
48,0.138591000,6c:8e:87:98:71:a3,,-59,,4,
49,0.141519000,6c:8e:87:98:71:a3,TestPhone3,-57,8,0,76
50,0.143471000,17:71:6e:7d:f9:7e,,-85,,2,76
51,0.146399000,17:71:6e:7d:f9:7e,,-92,,2,76
52,0.149327000,7a:66:39:2d:0a:4b,TestPhone1,-48,8,0,76
53,0.152255000,4a:46:e0:ca:9f:a4,,-90,12,0,76
54,0.154207000,1b:96:d0:e7:88:2f,,-80,,2,6
55,0.156159000,1b:96:d0:e7:88:2f,,-72,,2,6
56,0.159086000,2a:2b:99:bf:15:2d,,-79,,2,6
57,0.161038000,2a:2b:99:bf:15:2d,,-84,,2,6
58,0.162991000,2a:2b:99:bf:15:2d,,-88,,2,6
59,0.165919000,c8:d0:83:be:6a:03,,-84,12,0,76
60,0.169823000,6b:db:0c:33:28:25,,-80,,0,76
61,0.172751000,6b:db:0c:33:28:25,,-61,,3,
62,0.175685000,12:45:8e:1c:d8:a1,,-83,,2,6
63,0.178608000,5b:9c:cd:0d:9a:09,TestPhone4,-54,8,0,76
64,0.182514000,5b:9c:cd:0d:9a:09,TestPhone4,-54,8,0,76
65,0.185439000,5b:9c:cd:0d:9a:09,,-61,,3,
66,0.188367000,5b:9c:cd:0d:9a:09,,-54,,4,
67,0.191295000,5b:9c:cd:0d:9a:09,TestPhone4,-48,8,0,76
68,0.194222000,04:9b:c3:f7:38:17,,-76,,2,6
69,0.198131000,04:9b:c3:f7:38:17,,-75,,2,6
70,0.202031000,04:9b:c3:f7:38:17,,-84,,2,6
71,0.204960000,6c:8e:87:98:71:a3,TestPhone3,-54,8,0,76
72,0.207888000,6c:8e:87:98:71:a3,TestPhone3,-53,8,0,76
73,0.209839000,6c:8e:87:98:71:a3,,-61,,3,
74,0.212767000,6c:8e:87:98:71:a3,,-56,,4,
