Frame,Time,Source,DeviceName,RSSI,Tx Power,PDU Type,Company
1,0.000000000,3d:48:67:51:99:5b,,-74,,2,6
2,0.002928000,3d:48:67:51:99:5b,,-74,,2,6
3,0.007810000,43:3b:bd:d8:dc:84,TestPhone2,-43,8,0,76
4,0.011713000,43:3b:bd:d8:dc:84,TestPhone2,-42,8,0,76
5,0.014640000,43:3b:bd:d8:dc:84,TestPhone2,-46,8,0,76
6,0.017569000,5d:e2:e4:5b:37:40,,-84,12,0,76
7,0.020496000,7a:ae:73:88:12:ee,TestPhone3,-46,8,0,76
8,0.024437000,7a:ae:73:88:12:ee,TestPhone3,-49,8,0,76
9,0.028304000,75:6b:49:18:4c:f3,,-75,,2,
10,0.031232000,73:1a:84:da:b7:2c,,-83,,0,76
11,0.034161000,73:1a:84:da:b7:2c,,-79,,0,76
12,0.037088000,73:1a:84:da:b7:2c,,-92,,0,76
13,0.040997000,43:1f:ca:a7:df:08,TestPhone1,-47,8,0,76
14,0.043920000,43:1f:ca:a7:df:08,TestPhone1,-60,8,0,76
15,0.046848000,43:1f:ca:a7:df:08,TestPhone1,-64,8,0,76
16,0.049776000,78:57:fc:1a:cf:62,TestPhone4,-55,8,0,76
17,0.052704000,78:57:fc:1a:cf:62,TestPhone4,-52,8,0,76
18,0.055635000,78:57:fc:1a:cf:62,TestPhone4,-55,8,0,76
19,0.058561000,0b:9f:45:f1:18:91,,-93,,2,6
20,0.063441000,0b:9f:45:f1:18:91,,-93,,2,10
21,0.067345000,34:1a:e0:62:60:2d,,-79,,2,6
22,0.073202000,7a:ae:73:88:12:ee,TestPhone3,-46,8,0,76
23,0.076129000,7a:ae:73:88:12:ee,TestPhone3,-50,8,0,76
24,0.079058000,7a:ae:73:88:12:ee,TestPhone3,-46,8,0,76
25,0.081010000,06:aa:e8:31:82:af,,-79,,2,6
26,0.083937000,06:aa:e8:31:82:af,,-87,,2,6
27,0.086865000,06:aa:e8:31:82:af,,-86,,2,6
28,0.089794000,6c:94:a5:c7:85:4d,,-87,,0,76
29,0.092722000,64:16:7f:b8:7c:cc,,-74,,0,76
30,0.095649000,64:16:7f:b8:7c:cc,,-70,,0,76
31,0.098581000,43:3b:bd:d8:dc:84,TestPhone2,-43,8,0,76
32,0.100530000,43:3b:bd:d8:dc:84,TestPhone2,-42,8,0,76
33,0.103457000,43:3b:bd:d8:dc:84,TestPhone2,-47,8,0,76
34,0.106386000,7a:ae:73:88:12:ee,TestPhone3,-45,8,0,76
35,0.108338000,7a:ae:73:88:12:ee,TestPhone3,-49,8,0,76
36,0.111266000,7a:ae:73:88:12:ee,TestPhone3,-45,8,0,76
37,0.114194000,3d:48:67:51:99:5b,,-77,,2,6
38,0.116146000,3d:48:67:51:99:5b,,-74,,2,6
39,0.120050000,3d:48:67:51:99:5b,,-74,,2,6
40,0.122979000,12:a2:b7:f0:12:36,,-89,,2,6
41,0.125906000,08:a4:70:08:4c:f3,,-67,,2,6
42,0.127858000,08:a4:70:08:4c:f3,,-75,,2,6
43,0.130786000,43:1f:ca:a7:df:08,TestPhone1,-49,8,0,76
44,0.133714000,43:1f:ca:a7:df:08,TestPhone1,-59,8,0,76
45,0.136642000,43:1f:ca:a7:df:08,TestPhone1,-63,8,0,76
46,0.139570000,7a:ae:73:88:12:ee,TestPhone3,-45,8,0,76
47,0.142498000,7a:ae:73:88:12:ee,TestPhone3,-49,8,0,76
48,0.144450000,7a:ae:73:88:12:ee,TestPhone3,-41,8,0,76
49,0.147378000,4a:46:e0:ca:9f:a4,,-91,12,0,76
50,0.150306000,78:57:fc:1a:cf:62,TestPhone4,-54,8,0,76
51,0.152259000,78:57:fc:1a:cf:62,TestPhone4,-55,8,0,76
52,0.155187000,04:9b:c3:f7:38:17,,-76,,2,6
53,0.157139000,04:9b:c3:f7:38:17,,-75,,2,6
54,0.160067000,04:9b:c3:f7:38:17,,-84,,2,6
55,0.162018000,c8:d0:83:be:6a:03,,-85,12,0,76
56,0.163971000,54:3f:ed:bc:e5:13,,-79,,3,
57,0.166899000,34:1a:e0:62:60:2d,,-79,,2,6
58,0.169827000,7a:ae:73:88:12:ee,TestPhone3,-45,8,0,76
59,0.172755000,7a:ae:73:88:12:ee,TestPhone3,-51,8,0,76
60,0.175683000,7a:ae:73:88:12:ee,TestPhone3,-46,8,0,76
61,0.177635000,7d:16:56:57:ee:12,,-89,,6,76
62,0.180564000,7d:16:56:57:ee:12,,-81,,6,76
