Frame,Time,Source,DeviceName,RSSI,Tx Power,PDU Type,Company
1,0.000000000,c8:d0:83:be:6a:03,,-80,12,0,76
2,0.000740900,c8:d0:83:be:6a:03,,-81,,4,
3,0.005461200,74:fa:ed:64:42:35,TestPhone2,-36,8,0,76
4,0.006250100,17:71:6e:7d:f9:7e,,-72,,2,43340
5,0.029137400,78:bd:b3:6d:ed:ea,TestPhone1,-51,8,0,76
6,0.029587900,69:2f:63:05:37:29,TestPhone4,-42,8,0,76
7,0.030385400,0e:7a:e1:f4:21:2b,,-73,,2,6
8,0.035576800,15:a2:20:fc:ff:8d,,-66,,2,6
9,0.038727900,11:ba:ec:b4:5d:56,,-75,,2,6
10,0.040866100,0e:76:27:2e:a9:3e,,-61,,2,6
11,0.042961300,74:fa:ed:64:42:35,TestPhone2,-36,8,0,76
12,0.050520700,39:b0:99:78:f1:8f,,-84,,2,
13,0.058086200,35:ca:84:ab:08:86,,-68,,2,6
14,0.064589400,69:2f:63:05:37:29,TestPhone4,-42,8,0,76
15,0.067888500,78:bd:b3:6d:ed:ea,TestPhone1,-51,8,0,76
16,0.074334200,62:5e:37:51:ef:21,,-52,12,0,76
17,0.079212800,74:fa:ed:64:42:35,TestPhone2,-36,8,0,76
18,0.091399100,c8:d0:83:cb:11:9e,,-74,12,0,76
19,0.092399100,1b:bf:ab:8c:9e:db,,-74,,2,6
20,0.096520900,,,-88,,11,
21,0.098339100,69:2f:63:05:37:29,TestPhone4,-44,8,0,76
22,0.099641300,7f:be:cf:ff:b1:42,,-87,44,0,108
23,0.121397400,79:18:bb:42:de:98,TestPhone3,-51,8,0,76
24,0.132885400,0e:7a:e1:f4:21:2b,,-75,,2,6
25,0.135840500,69:2f:63:05:37:29,TestPhone4,-43,8,0,76
26,0.140386900,78:bd:b3:6d:ed:ea,TestPhone1,-50,8,0,76
27,0.144615800,0e:76:27:2e:a9:3e,,-62,,2,6
28,0.148102900,11:ba:ec:b4:5d:56,,-75,,2,6
29,0.152625200,64:10:c9:59:9e:45,,-74,,0,76
30,0.154065300,4e:cf:da:b9:1b:33,,-74,24,0,76
31,0.154479800,4e:cf:da:b9:1b:33,,-81,,3,
32,0.154806200,4e:cf:da:b9:1b:33,,-75,,4,
33,0.160586700,35:ca:84:ab:08:86,,-57,,2,6
