Frame,Time,Source,DeviceName,RSSI,Tx Power,PDU Type,Company
1,0.000000000,0e:76:27:2e:a9:3e,,-61,,2,6
2,0.000579000,09:42:39:91:98:5f,,-75,,2,76
3,0.002352100,79:b1:bc:78:f1:8f,,-83,,2,
4,0.002992900,52:54:ad:52:70:ec,,-86,,0,
5,0.014807200,61:21:c4:f7:2c:a9,TestPhone1,-44,8,0,76
6,0.019254800,47:ee:6f:13:89:a8,TestPhone2,-45,8,0,76
7,0.019773600,47:ee:6f:13:89:a8,,-81,,3,
8,0.025444000,7e:94:aa:54:78:8c,,-75,12,0,76
9,0.027581800,4a:46:e0:ca:9f:a4,,-68,12,0,76
10,0.028686600,79:18:bb:42:de:98,TestPhone3,-38,8,0,76
11,0.030545100,54:f1:84:69:2e:94,,-78,,0,76
12,0.038930000,0b:e9:ad:c4:61:0d,,-77,,2,6
13,0.043717500,07:41:8b:3d:eb:9e,,-71,,2,6
14,0.046566000,72:b8:f4:df:ca:07,TestPhone4,-43,8,0,76
15,0.047155000,55:a2:20:fc:ff:8d,,-65,,2,6
16,0.048554900,61:21:c4:f7:2c:a9,TestPhone1,-44,8,0,76
17,0.049073600,61:21:c4:f7:2c:a9,,-74,,3,
18,0.049399900,61:21:c4:f7:2c:a9,,-44,,4,
19,0.055505000,47:ee:6f:13:89:a8,TestPhone2,-45,8,0,76
20,0.057504300,,,-81,,8,
21,0.058245000,c8:d0:83:be:6a:03,,-80,,4,
22,0.068641300,1b:bf:ab:8c:9e:db,,-75,,2,6
23,0.072177300,37:31:d5:a6:4c:47,,-86,,2,33550
24,0.077816800,72:b8:f4:df:ca:07,TestPhone4,-44,8,0,76
25,0.079806100,61:21:c4:f7:2c:a9,TestPhone1,-44,8,0,76
26,0.085391200,64:16:7f:b8:71:ef,,-31,,0,76
27,0.089249600,62:5e:37:51:ef:21,,-52,12,0,76
28,0.093899200,35:ca:84:ab:08:86,,-70,,2,6
29,0.095005900,17:71:6e:7d:f9:7e,,-81,,2,76
30,0.095505700,47:ee:6f:13:89:a8,TestPhone2,-45,8,0,76
31,0.104363200,4b:df:05:eb:22:59,,-54,12,0,76
32,0.106726500,19:b0:bc:78:f1:8f,,-86,,2,
33,0.108750200,0e:76:27:2e:a9:3e,,-41,,2,6
34,0.112304600,61:21:c4:f7:2c:a9,TestPhone1,-44,8,0,76
35,0.113149800,61:21:c4:f7:2c:a9,,-44,,4,
36,0.128007500,47:ee:6f:13:89:a8,TestPhone2,-45,8,0,76
37,0.128526300,47:ee:6f:13:89:a8,,-73,,3,
38,0.128853400,47:ee:6f:13:89:a8,,-45,,4,
39,0.131187700,79:18:bb:42:de:98,TestPhone3,-38,8,0,76
40,0.142816900,72:b8:f4:df:ca:07,TestPhone4,-44,8,0,76
41,0.146430000,0b:e9:ad:c4:61:0d,,-75,,2,6
42,0.148555100,61:21:c4:f7:2c:a9,TestPhone1,-44,8,0,76
43,0.153091900,07:41:8b:3d:eb:9e,,-72,,2,6
44,0.161820900,c8:d0:83:cb:11:9e,,-76,12,0,76
45,0.164654600,15:a2:20:fc:ff:8d,,-67,,2,6
46,0.168722600,0e:7a:e1:f4:21:2b,,-76,,2,6
47,0.174889700,1b:bf:ab:8c:9e:db,,-75,,2,6
48,0.177817200,72:b8:f4:df:ca:07,TestPhone4,-44,8,0,76
49,0.178662400,72:b8:f4:df:ca:07,,-44,,4,
50,0.186824100,09:42:39:91:98:5f,,-76,,2,76
51,0.188554400,61:21:c4:f7:2c:a9,TestPhone1,-45,8,0,76
52,0.189073200,61:21:c4:f7:2c:a9,,-75,,3,
53,0.189399400,61:21:c4:f7:2c:a9,,-45,,4,
54,0.196187400,79:18:bb:42:de:98,TestPhone3,-38,8,0,76
55,0.196706200,79:18:bb:42:de:98,,-75,,3,
56,0.200149700,35:ca:84:ab:08:86,,-45,,2,6
57,0.210000400,0e:76:27:2e:a9:3e,,-61,,2,6
58,0.213043900,54:f1:84:69:2e:94,,-75,,0,76
59,0.216565400,72:b8:f4:df:ca:07,TestPhone4,-45,8,0,76
60,0.226054600,61:21:c4:f7:2c:a9,TestPhone1,-45,8,0,76
61,0.235507200,47:ee:6f:13:89:a8,TestPhone2,-45,8,0,76
62,0.236025900,47:ee:6f:13:89:a8,,-75,,3,
63,0.236352000,47:ee:6f:13:89:a8,,-45,,4,
64,0.242503400,c8:d0:83:be:6a:03,,-81,12,0,76
65,0.252680800,0b:e9:ad:c4:61:0d,,-75,,2,6
66,0.253717600,07:41:8b:3d:eb:9e,,-72,,2,6
67,0.255315300,72:b8:f4:df:ca:07,TestPhone4,-45,8,0,76
68,0.258555700,61:21:c4:f7:2c:a9,TestPhone1,-45,8,0,76
69,0.262154000,15:a2:20:fc:ff:8d,,-68,,2,6
70,0.263664500,59:4d:69:91:54:ab,,-54,12,0,76
71,0.266187700,79:18:bb:42:de:98,TestPhone3,-38,8,0,76
72,0.274245900,52:53:35:f2:60:7e,,-86,,0,
73,0.277472100,0e:7a:e1:f4:21:2b,,-73,,2,6
74,0.279263600,1b:bf:ab:8c:9e:db,,-76,,2,6
75,0.280003000,17:71:6e:7d:f9:7e,,-80,,2,76
76,0.293554100,61:21:c4:f7:2c:a9,TestPhone1,-45,8,0,76
77,0.295443000,7e:94:aa:54:78:8c,,-79,12,0,76
78,0.297438200,79:18:bb:42:de:98,TestPhone3,-38,8,0,76
79,0.298826400,4a:46:e0:ca:9f:a4,,-70,12,0,76
80,0.300150100,35:ca:84:ab:08:86,,-70,,2,6
81,0.308007200,47:ee:6f:13:89:a8,TestPhone2,-44,8,0,76
82,0.308525900,47:ee:6f:13:89:a8,,-75,,3,
83,0.308852300,47:ee:6f:13:89:a8,,-44,,4,
84,0.310001100,0e:76:27:2e:a9:3e,,-61,,2,6
85,0.325314700,72:b8:f4:df:ca:07,TestPhone4,-44,8,0,76
86,0.328553600,61:21:c4:f7:2c:a9,TestPhone1,-45,8,0,76
87,0.333687200,79:18:bb:42:de:98,TestPhone3,-36,8,0,76
88,0.344320900,c8:d0:83:cb:11:9e,,-76,12,0,76
89,0.355180900,0b:e9:ad:c4:61:0d,,-41,,2,24582
90,0.358554600,61:21:c4:f7:2c:a9,TestPhone1,-45,8,0,76
91,0.359256200,62:5e:37:51:ef:21,,-52,12,0,76
92,0.361073100,4e:cf:da:b9:1b:33,,-81,24,0,76
93,0.369320000,09:42:39:91:98:5f,,-76,,2,76
94,0.370278300,15:a2:20:fc:ff:8d,,-68,,2,6
95,0.372438000,79:18:bb:42:de:98,TestPhone3,-38,8,0,76
96,0.375603500,4b:df:05:eb:22:59,,-58,12,0,76
97,0.376026500,4b:df:05:eb:22:59,,-75,,3,
98,0.376352700,4b:df:05:eb:22:59,,-59,,4,
99,0.383638500,1b:bf:ab:8c:9e:db,,-74,,2,6
100,0.384346900,0e:7a:e1:f4:21:2b,,-74,,2,6
101,0.388554800,61:21:c4:f7:2c:a9,TestPhone1,-45,8,0,76
102,0.389064700,72:b8:f4:df:ca:07,TestPhone4,-41,8,0,76
103,0.399298600,54:f1:84:69:2e:94,,-78,,0,76
104,0.408899700,35:ca:84:ab:08:86,,-70,,2,6
105,0.411876500,0e:76:27:2e:a9:3e,,-60,,2,6
106,0.415506700,47:ee:6f:13:89:a8,TestPhone2,-45,8,0,76
107,0.423334300,72:b8:f4:df:ca:07,,-75,,3,
108,0.423661000,72:b8:f4:df:ca:07,,-40,,4,
109,0.424804100,61:21:c4:f7:2c:a9,TestPhone1,-45,8,0,76
110,0.425650100,61:21:c4:f7:2c:a9,,-45,,4,
111,0.426099600,39:90:b9:58:f1:8f,,-84,,2,2
112,0.442439500,79:18:bb:42:de:98,TestPhone3,-38,8,0,76
113,0.456565900,72:b8:f4:df:ca:07,TestPhone4,-39,8,0,76
114,0.458717100,07:41:8b:3d:eb:9e,,-71,,2,6
115,0.461431300,0b:e9:ad:c4:61:0d,,-77,,2,6
116,0.462499900,17:71:6e:7d:f9:7e,,-80,,2,76
117,0.464803500,61:21:c4:f7:2c:a9,TestPhone1,-45,8,0,76
118,0.484258100,47:ee:6f:13:89:a8,TestPhone2,-45,8,0,76
119,0.489346300,0e:7a:e1:f4:21:2b,,-74,,2,6
120,0.491762700,1b:bf:ab:8c:9e:db,,-76,,2,6
121,0.494065300,72:b8:f4:df:ca:07,TestPhone4,-38,8,0,76
122,0.513899700,35:ca:84:ab:08:86,,-73,,2,6
123,0.516759300,47:ee:6f:13:89:a8,TestPhone2,-44,8,0,76
124,0.517439200,79:18:bb:42:de:98,TestPhone3,-38,8,0,76
