Frame,Time,Source,DeviceName,RSSI,Tx Power,PDU Type,Company
1,0.000000000,46:d3:c4:59:80:40,TestPhone3,-71,8,0,76
2,0.004961000,46:d3:c4:59:80:40,TestPhone3,-72,8,0,76
3,0.011937000,5b:ce:73:af:b2:23,TestPhone2,-52,8,0,76
4,0.016922000,5b:ce:73:af:b2:23,TestPhone2,-51,8,0,76
5,0.021910000,5b:ce:73:af:b2:23,TestPhone2,-54,8,0,76
6,0.027894000,7d:40:a6:df:72:73,TestPhone1,-57,8,0,76
7,0.032184000,7d:40:a6:df:72:73,TestPhone1,-60,8,0,76
8,0.036870000,7d:40:a6:df:72:73,TestPhone1,-59,8,0,76
9,0.040879000,49:1c:1b:26:88:b5,TestPhone4,-49,8,0,76
10,0.046843000,49:1c:1b:26:88:b5,TestPhone4,-48,8,0,76
11,0.049833000,49:1c:1b:26:88:b5,TestPhone4,-49,8,0,76
12,0.053827000,46:d3:c4:59:80:40,TestPhone3,-68,8,0,76
13,0.058917000,46:d3:c4:59:80:40,TestPhone3,-71,8,0,76
14,0.062812000,46:d3:c4:59:80:40,TestPhone3,-72,8,0,76
15,0.066808000,49:1c:1b:26:88:b5,TestPhone4,-49,8,0,76
16,0.069782000,49:1c:1b:26:88:b5,TestPhone4,-48,8,0,76
17,0.073771000,49:1c:1b:26:88:b5,TestPhone4,-49,8,0,76
18,0.079887000,7d:40:a6:df:72:73,TestPhone1,-54,8,0,76
19,0.083751000,7d:40:a6:df:72:73,TestPhone1,-59,8,0,76
20,0.087733000,7d:40:a6:df:72:73,TestPhone1,-58,8,0,76
21,0.092725000,5b:ce:73:af:b2:23,TestPhone2,-52,8,0,76
22,0.096805000,5b:ce:73:af:b2:23,TestPhone2,-51,8,0,76
23,0.100894000,5b:ce:73:af:b2:23,TestPhone2,-54,8,0,76
24,0.105818000,46:d3:c4:59:80:40,TestPhone3,-69,8,0,76
25,0.111670000,46:d3:c4:59:80:40,TestPhone3,-71,8,0,76
26,0.116658000,46:d3:c4:59:80:40,TestPhone3,-72,8,0,76
27,0.120646000,7d:40:a6:df:72:73,TestPhone1,-59,8,0,76
28,0.123653000,7d:40:a6:df:72:73,TestPhone1,-58,8,0,76
29,0.127627000,7d:40:a6:df:72:73,TestPhone1,-60,8,0,76
30,0.130621000,49:1c:1b:26:88:b5,TestPhone4,-49,8,0,76
31,0.133614000,49:1c:1b:26:88:b5,TestPhone4,-48,8,0,76
32,0.137602000,49:1c:1b:26:88:b5,TestPhone4,-49,8,0,76
33,0.141601000,7d:40:a6:df:72:73,TestPhone1,-58,8,0,76
34,0.145582000,7d:40:a6:df:72:73,TestPhone1,-58,8,0,76
35,0.148575000,7d:40:a6:df:72:73,TestPhone1,-60,8,0,76
36,0.151564000,5b:ce:73:af:b2:23,TestPhone2,-52,8,0,76
37,0.154559000,5b:ce:73:af:b2:23,TestPhone2,-51,8,0,76
38,0.157611000,5b:ce:73:af:b2:23,TestPhone2,-54,8,0,76
39,0.160581000,7d:40:a6:df:72:73,TestPhone1,-57,8,0,76
40,0.164530000,7d:40:a6:df:72:73,TestPhone1,-58,8,0,76
41,0.169516000,7d:40:a6:df:72:73,TestPhone1,-59,8,0,76
42,0.173509000,49:1c:1b:26:88:b5,TestPhone4,-49,8,0,76
43,0.176500000,49:1c:1b:26:88:b5,TestPhone4,-48,8,0,76
44,0.180487000,49:1c:1b:26:88:b5,TestPhone4,-49,8,0,76
45,0.184480000,46:d3:c4:59:80:40,TestPhone3,-68,8,0,76
46,0.188468000,46:d3:c4:59:80:40,TestPhone3,-71,8,0,76
47,0.191628000,46:d3:c4:59:80:40,TestPhone3,-72,8,0,76
48,0.195448000,7d:40:a6:df:72:73,TestPhone1,-57,8,0,76
49,0.199475000,7d:40:a6:df:72:73,TestPhone1,-58,8,0,76
50,0.204427000,7d:40:a6:df:72:73,TestPhone1,-60,8,0,76
51,0.207418000,7d:40:a6:df:72:73,TestPhone1,-57,8,0,76
52,0.211408000,7d:40:a6:df:72:73,TestPhone1,-58,8,0,76
53,0.215396000,7d:40:a6:df:72:73,TestPhone1,-60,8,0,76
54,0.220399000,5b:ce:73:af:b2:23,TestPhone2,-52,8,0,76
55,0.225651000,5b:ce:73:af:b2:23,TestPhone2,-51,8,0,76
56,0.230356000,5b:ce:73:af:b2:23,TestPhone2,-54,8,0,76
57,0.234347000,46:d3:c4:59:80:40,TestPhone3,-73,8,0,76
58,0.239332000,46:d3:c4:59:80:40,TestPhone3,-63,8,0,76
59,0.244319000,46:d3:c4:59:80:40,TestPhone3,-64,8,0,76
60,0.248308000,49:1c:1b:26:88:b5,TestPhone4,-48,8,0,76
61,0.251300000,49:1c:1b:26:88:b5,TestPhone4,-48,8,0,76
62,0.255325000,49:1c:1b:26:88:b5,TestPhone4,-49,8,0,76
63,0.259278000,5b:ce:73:af:b2:23,TestPhone2,-53,8,0,76
64,0.262270000,5b:ce:73:af:b2:23,TestPhone2,-51,8,0,76
65,0.266263000,5b:ce:73:af:b2:23,TestPhone2,-54,8,0,76
66,0.269254000,46:d3:c4:59:80:40,TestPhone3,-73,8,0,76
67,0.272247000,46:d3:c4:59:80:40,TestPhone3,-62,8,0,76
68,0.276236000,46:d3:c4:59:80:40,TestPhone3,-64,8,0,76
69,0.280314000,7d:40:a6:df:72:73,TestPhone1,-58,8,0,76
70,0.283220000,7d:40:a6:df:72:73,TestPhone1,-59,8,0,76
71,0.286254000,7d:40:a6:df:72:73,TestPhone1,-56,8,0,76
72,0.290463000,49:1c:1b:26:88:b5,TestPhone4,-49,8,0,76
73,0.293191000,49:1c:1b:26:88:b5,TestPhone4,-48,8,0,76
74,0.296183000,49:1c:1b:26:88:b5,TestPhone4,-49,8,0,76
75,0.300172000,46:d3:c4:59:80:40,TestPhone3,-73,8,0,76
76,0.304277000,46:d3:c4:59:80:40,TestPhone3,-63,8,0,76
77,0.309212000,46:d3:c4:59:80:40,TestPhone3,-64,8,0,76
78,0.314135000,7d:40:a6:df:72:73,TestPhone1,-59,8,0,76
79,0.317128000,7d:40:a6:df:72:73,TestPhone1,-59,8,0,76
80,0.321117000,7d:40:a6:df:72:73,TestPhone1,-60,8,0,76
81,0.324108000,5b:ce:73:af:b2:23,TestPhone2,-54,8,0,76
82,0.328122000,5b:ce:73:af:b2:23,TestPhone2,-51,8,0,76
83,0.331089000,5b:ce:73:af:b2:23,TestPhone2,-54,8,0,76
84,0.335080000,49:1c:1b:26:88:b5,TestPhone4,-48,8,0,76
85,0.339070000,49:1c:1b:26:88:b5,TestPhone4,-48,8,0,76
86,0.342096000,49:1c:1b:26:88:b5,TestPhone4,-49,8,0,76
87,0.345167000,5b:ce:73:af:b2:23,TestPhone2,-54,8,0,76
88,0.348046000,7d:40:a6:df:72:73,TestPhone1,-57,8,0,76
89,0.351037000,5b:ce:73:af:b2:23,TestPhone2,-51,8,0,76
90,0.354030000,5b:ce:73:af:b2:23,TestPhone2,-54,8,0,76
91,0.357022000,49:1c:1b:26:88:b5,TestPhone4,-48,8,0,76
92,0.361045000,49:1c:1b:26:88:b5,TestPhone4,-48,8,0,76
93,0.364004000,49:1c:1b:26:88:b5,TestPhone4,-49,8,0,76
94,0.366996000,46:d3:c4:59:80:40,TestPhone3,-73,8,0,76
95,0.369993000,46:d3:c4:59:80:40,TestPhone3,-62,8,0,76
96,0.373976000,46:d3:c4:59:80:40,TestPhone3,-64,8,0,76
97,0.378002000,7d:40:a6:df:72:73,TestPhone1,-57,8,0,76
98,0.381022000,7d:40:a6:df:72:73,TestPhone1,-59,8,0,76
99,0.384089000,7d:40:a6:df:72:73,TestPhone1,-63,8,0,76
100,0.387986000,49:1c:1b:26:88:b5,TestPhone4,-48,8,0,76
101,0.391943000,49:1c:1b:26:88:b5,TestPhone4,-48,8,0,76
102,0.395917000,49:1c:1b:26:88:b5,TestPhone4,-49,8,0,76
103,0.400939000,5b:ce:73:af:b2:23,TestPhone2,-53,8,0,76
104,0.404032000,5b:ce:73:af:b2:23,TestPhone2,-51,8,0,76
105,0.429974000,5b:ce:73:af:b2:23,TestPhone2,-54,8,0,76
106,0.434857000,49:1c:1b:26:88:b5,TestPhone4,-49,8,0,76
107,0.437972000,49:1c:1b:26:88:b5,TestPhone4,-48,8,0,76
108,0.441842000,49:1c:1b:26:88:b5,TestPhone4,-49,8,0,76
109,0.447810000,46:d3:c4:59:80:40,TestPhone3,-72,8,0,76
110,0.451772000,46:d3:c4:59:80:40,TestPhone3,-62,8,0,76
111,0.455858000,46:d3:c4:59:80:40,TestPhone3,-64,8,0,76
112,0.459754000,49:1c:1b:26:88:b5,TestPhone4,-48,8,0,76
113,0.463739000,49:1c:1b:26:88:b5,TestPhone4,-48,8,0,76
114,0.466730000,49:1c:1b:26:88:b5,TestPhone4,-49,8,0,76
115,0.470720000,06:3c:98:f1:d2:c9,,-92,,2,6
116,0.473732000,5b:ce:73:af:b2:23,TestPhone2,-51,8,0,76
117,0.478698000,5b:ce:73:af:b2:23,TestPhone2,-54,8,0,76
118,0.482705000,49:1c:1b:26:88:b5,TestPhone4,-48,8,0,76
119,0.485689000,49:1c:1b:26:88:b5,TestPhone4,-48,8,0,76
120,0.488708000,49:1c:1b:26:88:b5,TestPhone4,-49,8,0,76
121,0.492662000,49:1c:1b:26:88:b5,TestPhone4,-48,8,0,76
122,0.496851000,49:1c:1b:26:88:b5,TestPhone4,-48,8,0,76
123,0.501637000,49:1c:1b:26:88:b5,TestPhone4,-49,8,0,76
124,0.505681000,46:d3:c4:59:80:40,TestPhone3,-72,8,0,76
125,0.510614000,46:d3:c4:59:80:40,TestPhone3,-63,8,0,76
126,0.516627000,46:d3:c4:59:80:40,TestPhone3,-64,8,0,76
127,0.521584000,49:1c:1b:26:88:b5,TestPhone4,-49,8,0,76
128,0.526607000,49:1c:1b:26:88:b5,TestPhone4,-48,8,0,76
129,0.530560000,49:1c:1b:26:88:b5,TestPhone4,-49,8,0,76
130,0.534569000,7d:40:a6:df:72:73,TestPhone1,-55,8,0,76
131,0.538540000,7d:40:a6:df:72:73,TestPhone1,-57,8,0,76
132,0.543526000,7d:40:a6:df:72:73,TestPhone1,-57,8,0,76
133,0.546969000,5b:ce:73:af:b2:23,TestPhone2,-53,8,0,76
134,0.550528000,5b:ce:73:af:b2:23,TestPhone2,-51,8,0,76
135,0.553557000,5b:ce:73:af:b2:23,TestPhone2,-54,8,0,76
136,0.556551000,7d:40:a6:df:72:73,TestPhone1,-57,8,0,76
137,0.560483000,7d:40:a6:df:72:73,TestPhone1,-58,8,0,76
138,0.563475000,7d:40:a6:df:72:73,TestPhone1,-61,8,0,76
139,0.566467000,49:1c:1b:26:88:b5,TestPhone4,-49,8,0,76
140,0.569459000,49:1c:1b:26:88:b5,TestPhone4,-48,8,0,76
141,0.572489000,49:1c:1b:26:88:b5,TestPhone4,-49,8,0,76
142,0.575443000,7d:40:a6:df:72:73,TestPhone1,-57,8,0,76
143,0.577437000,7d:40:a6:df:72:73,TestPhone1,-59,8,0,76
144,0.580430000,7d:40:a6:df:72:73,TestPhone1,-57,8,0,76
145,0.582492000,46:d3:c4:59:80:40,TestPhone3,-71,8,0,76
146,0.584939000,46:d3:c4:59:80:40,TestPhone3,-62,8,0,76
147,0.587481000,46:d3:c4:59:80:40,TestPhone3,-64,8,0,76
148,0.591401000,49:1c:1b:26:88:b5,TestPhone4,-49,8,0,76
149,0.593555000,49:1c:1b:26:88:b5,TestPhone4,-48,8,0,76
150,0.595687000,49:1c:1b:26:88:b5,TestPhone4,-49,8,0,76
151,0.597431000,06:3c:98:f1:d2:c9,,-91,,2,
152,0.599811000,5b:ce:73:af:b2:23,TestPhone2,-51,8,0,76
153,0.602370000,5b:ce:73:af:b2:23,TestPhone2,-54,8,0,76
154,0.604366000,7d:40:a6:df:72:73,TestPhone1,-57,8,0,76
155,0.606360000,7d:40:a6:df:72:73,TestPhone1,-57,8,0,76
156,0.608691000,7d:40:a6:df:72:73,TestPhone1,-57,8,0,76
157,0.611348000,49:1c:1b:26:88:b5,TestPhone4,-49,8,0,76
158,0.613509000,49:1c:1b:26:88:b5,TestPhone4,-48,8,0,76
159,0.615765000,49:1c:1b:26:88:b5,TestPhone4,-49,8,0,76
160,0.618329000,49:1c:1b:26:88:b5,TestPhone4,-49,8,0,76
161,0.622319000,49:1c:1b:26:88:b5,TestPhone4,-48,8,0,76
162,0.626309000,49:1c:1b:26:88:b5,TestPhone4,-49,8,0,76
163,0.628586000,7d:40:a6:df:72:73,TestPhone1,-57,8,0,76
164,0.630795000,7d:40:a6:df:72:73,TestPhone1,-57,8,0,76
165,0.633290000,7d:40:a6:df:72:73,TestPhone1,-59,8,0,76
166,0.635404000,7d:40:a6:df:72:73,TestPhone1,-57,8,0,76
167,0.638417000,7d:40:a6:df:72:73,TestPhone1,-57,8,0,76
168,0.641269000,7d:40:a6:df:72:73,TestPhone1,-59,8,0,76
169,0.645304000,5b:ce:73:af:b2:23,TestPhone2,-52,8,0,76
170,0.649250000,5b:ce:73:af:b2:23,TestPhone2,-51,8,0,76
171,0.652467000,5b:ce:73:af:b2:23,TestPhone2,-54,8,0,76
172,0.655233000,46:d3:c4:59:80:40,TestPhone3,-71,8,0,76
173,0.659365000,46:d3:c4:59:80:40,TestPhone3,-62,8,0,76
174,0.663212000,46:d3:c4:59:80:40,TestPhone3,-64,8,0,76
175,0.667202000,49:1c:1b:26:88:b5,TestPhone4,-49,8,0,76
176,0.670429000,49:1c:1b:26:88:b5,TestPhone4,-48,8,0,76
177,0.673185000,49:1c:1b:26:88:b5,TestPhone4,-49,8,0,76
178,0.676212000,5b:ce:73:af:b2:23,TestPhone2,-54,8,0,76
179,0.679197000,5b:ce:73:af:b2:23,TestPhone2,-51,8,0,76
180,0.682172000,5b:ce:73:af:b2:23,TestPhone2,-54,8,0,76
181,0.685153000,06:3c:98:f1:f2:c9,,-93,,2,6
182,0.687191000,,,-94,,10,
183,0.690146000,49:1c:1b:26:88:b5,TestPhone4,-49,8,0,76
184,0.693132000,7d:40:a6:df:72:73,TestPhone1,-57,8,0,76
185,0.695126000,7d:40:a6:df:72:73,TestPhone1,-57,8,0,76
186,0.697121000,7d:40:a6:df:72:73,TestPhone1,-57,8,0,76
187,0.699586000,46:d3:c4:59:80:40,TestPhone3,-72,8,0,76
188,0.702106000,46:d3:c4:59:80:40,TestPhone3,-62,8,0,76
189,0.705537000,46:d3:c4:59:80:40,TestPhone3,-64,8,0,76
190,0.709508000,7d:40:a6:df:72:73,TestPhone1,-57,8,0,76
191,0.711506000,7d:40:a6:df:72:73,TestPhone1,-59,8,0,76
192,0.713779000,7d:40:a6:df:72:73,TestPhone1,-60,8,0,76
193,0.716490000,49:1c:1b:26:88:b5,TestPhone4,-49,8,0,76
194,0.718897000,49:1c:1b:26:88:b5,TestPhone4,-48,8,0,76
195,0.721439000,49:1c:1b:26:88:b5,TestPhone4,-49,8,0,76
196,0.723434000,5b:ce:73:af:b2:23,TestPhone2,-52,8,0,76
197,0.726426000,5b:ce:73:af:b2:23,TestPhone2,-51,8,0,76
198,0.730415000,5b:ce:73:af:b2:23,TestPhone2,-54,8,0,204
199,0.733542000,49:1c:1b:26:88:b5,TestPhone4,-49,8,0,76
200,0.736399000,49:1c:1b:26:88:b5,TestPhone4,-48,8,0,76
201,0.738430000,49:1c:1b:26:88:b5,TestPhone4,-49,8,0,76
202,0.741386000,46:d3:c4:59:80:40,TestPhone3,-68,8,0,76
203,0.744617000,46:d3:c4:59:80:40,TestPhone3,-71,8,0,76
204,0.747730000,46:d3:c4:59:80:40,TestPhone3,-72,8,0,76
205,0.750584000,5b:ce:73:af:b2:23,TestPhone2,-54,8,0,76
206,0.753119000,5b:ce:73:af:b2:23,TestPhone2,-51,8,0,76
207,0.755571000,5b:ce:73:af:b2:23,TestPhone2,-54,8,0,76
208,0.758563000,7d:40:a6:df:72:73,TestPhone1,-57,8,0,76
209,0.760557000,7d:40:a6:df:72:73,TestPhone1,-57,8,0,76
210,0.763549000,7d:40:a6:df:72:73,TestPhone1,-59,8,0,76
211,0.766099000,49:1c:1b:26:88:b5,TestPhone4,-49,8,0,76
212,0.768536000,49:1c:1b:26:88:b5,TestPhone4,-48,8,0,76
213,0.770531000,49:1c:1b:26:88:b5,TestPhone4,-49,8,0,76
214,0.772876000,5b:ce:73:af:b2:23,TestPhone2,-54,8,0,76
215,0.776515000,5b:ce:73:af:b2:23,TestPhone2,-51,8,0,76
216,0.778510000,5b:ce:73:af:b2:23,TestPhone2,-54,8,0,76
217,0.781502000,49:1c:1b:26:88:b5,TestPhone4,-49,8,0,76
218,0.783598000,49:1c:1b:26:88:b5,TestPhone4,-48,8,0,76
219,0.786027000,49:1c:1b:26:88:b5,TestPhone4,-49,8,0,76
220,0.788483000,7d:40:a6:df:72:73,TestPhone1,-57,8,0,76
221,0.791475000,7d:40:a6:df:72:73,TestPhone1,-57,8,0,76
222,0.795469000,7d:40:a6:df:72:73,TestPhone1,-59,8,0,76
223,0.798458000,46:d3:c4:59:80:40,TestPhone3,-68,8,0,76
224,0.801584000,46:d3:c4:59:80:40,TestPhone3,-72,8,0,76
225,0.804482000,46:d3:c4:59:80:40,TestPhone3,-72,8,0,76
226,0.807447000,49:1c:1b:26:88:b5,TestPhone4,-49,8,0,76
227,0.811423000,49:1c:1b:26:88:b5,TestPhone4,-48,8,0,76
228,0.813601000,49:1c:1b:26:88:b5,TestPhone4,-49,8,0,76
229,0.816409000,7d:40:a6:df:72:73,TestPhone1,-57,8,0,76
230,0.818415000,7d:40:a6:df:72:73,TestPhone1,-59,8,0,76
