Frame,Time,Source,DeviceName,RSSI,Tx Power,PDU Type,Company
1,0.000000000,5b:ce:73:af:b2:23,TestPhone2,-45,8,0,76
2,0.004988000,49:1c:1b:26:88:b5,TestPhone4,-51,8,0,76
3,0.012972000,49:1c:1b:26:88:b5,TestPhone4,-51,8,0,76
4,0.017954000,49:1c:1b:26:88:b5,TestPhone4,-49,8,0,76
5,0.021941000,7d:40:a6:df:72:73,TestPhone1,-44,8,0,76
6,0.026928000,7d:40:a6:df:72:73,TestPhone1,-45,8,0,76
7,0.032911000,7d:40:a6:df:72:73,TestPhone1,-48,8,0,76
8,0.037899000,7d:40:a6:df:72:73,TestPhone1,-46,8,0,76
9,0.042910000,7d:40:a6:df:72:73,TestPhone1,-45,8,0,76
10,0.048870000,7d:40:a6:df:72:73,TestPhone1,-49,8,0,76
11,0.052861000,46:d3:c4:59:80:40,TestPhone3,-65,8,0,76
12,0.056849000,46:d3:c4:59:80:40,TestPhone3,-66,8,0,76
13,0.061845000,46:d3:c4:59:80:40,TestPhone3,-72,8,0,76
14,0.065825000,49:1c:1b:26:88:b5,TestPhone4,-51,8,0,76
15,0.070812000,49:1c:1b:26:88:b5,TestPhone4,-51,8,0,76
16,0.074801000,49:1c:1b:26:88:b5,TestPhone4,-49,8,0,76
17,0.078790000,5b:ce:73:af:b2:23,TestPhone2,-40,8,0,76
18,0.082780000,5b:ce:73:af:b2:23,TestPhone2,-41,8,0,76
19,0.087767000,5b:ce:73:af:b2:23,TestPhone2,-45,8,0,76
20,0.091773000,7d:40:a6:df:72:73,TestPhone1,-45,8,0,76
21,0.096743000,7d:40:a6:df:72:73,TestPhone1,-44,8,0,76
22,0.100732000,7d:40:a6:df:72:73,TestPhone1,-49,8,0,76
23,0.104722000,46:d3:c4:59:80:40,TestPhone3,-65,8,0,76
24,0.109708000,46:d3:c4:59:80:40,TestPhone3,-66,8,0,76
25,0.114070000,46:d3:c4:59:80:40,TestPhone3,-72,8,0,76
26,0.118685000,7d:40:a6:df:72:73,TestPhone1,-44,8,0,76
27,0.122674000,7d:40:a6:df:72:73,TestPhone1,-43,8,0,76
28,0.126680000,7d:40:a6:df:72:73,TestPhone1,-49,8,0,76
29,0.131651000,49:1c:1b:26:88:b5,TestPhone4,-51,8,0,76
30,0.135640000,49:1c:1b:26:88:b5,TestPhone4,-50,8,0,76
31,0.140626000,49:1c:1b:26:88:b5,TestPhone4,-49,8,0,76
32,0.144616000,46:d3:c4:59:80:40,TestPhone3,-65,8,0,76
33,0.148606000,46:d3:c4:59:80:40,TestPhone3,-66,8,0,76
34,0.152596000,46:d3:c4:59:80:40,TestPhone3,-72,8,0,76
35,0.155588000,5b:ce:73:af:b2:23,TestPhone2,-40,8,0,76
36,0.159577000,5b:ce:73:af:b2:23,TestPhone2,-43,8,0,76
37,0.163566000,5b:ce:73:af:b2:23,TestPhone2,-45,8,0,76
38,0.166558000,49:1c:1b:26:88:b5,TestPhone4,-51,8,0,76
39,0.169550000,49:1c:1b:26:88:b5,TestPhone4,-50,8,0,76
40,0.172542000,49:1c:1b:26:88:b5,TestPhone4,-49,8,0,76
41,0.175561000,5b:ce:73:af:b2:23,TestPhone2,-40,8,0,76
42,0.178526000,5b:ce:73:af:b2:23,TestPhone2,-41,8,0,76
43,0.182516000,5b:ce:73:af:b2:23,TestPhone2,-45,8,0,76
44,0.185552000,7d:40:a6:df:72:73,TestPhone1,-46,8,0,76
45,0.188521000,7d:40:a6:df:72:73,TestPhone1,-42,8,0,76
46,0.191492000,7d:40:a6:df:72:73,TestPhone1,-49,8,0,76
47,0.195481000,46:d3:c4:59:80:40,TestPhone3,-64,8,0,76
48,0.199471000,46:d3:c4:59:80:40,TestPhone3,-64,8,0,76
49,0.203460000,46:d3:c4:59:80:40,TestPhone3,-64,8,0,76
50,0.206454000,5b:ce:73:af:b2:23,TestPhone2,-40,8,0,76
51,0.209444000,5b:ce:73:af:b2:23,TestPhone2,-41,8,0,76
52,0.213434000,5b:ce:73:af:b2:23,TestPhone2,-45,8,0,76
53,0.217423000,49:1c:1b:26:88:b5,TestPhone4,-49,8,0,76
54,0.221414000,49:1c:1b:26:88:b5,TestPhone4,-50,8,0,76
55,0.225403000,49:1c:1b:26:88:b5,TestPhone4,-48,8,0,76
56,0.228397000,7d:40:a6:df:72:73,TestPhone1,-45,8,0,76
57,0.232384000,7d:40:a6:df:72:73,TestPhone1,-45,8,0,76
