Frame,Time,Source,DeviceName,RSSI,Tx Power,PDU Type,Company
1,0.000000000,58:3c:2d:92:1b:bf,TestPhone1,-61,,0,76
2,0.007978000,58:3c:2d:92:1b:bf,TestPhone1,-57,,0,76
3,0.016967000,58:3c:2d:92:1b:bf,TestPhone1,-52,,0,76
4,0.021952000,6c:72:90:ee:bf:44,,-64,12,0,76
5,0.028922000,74:5c:4b:34:03:d8,Jabra Evolve 75e,-54,,0,
6,0.036900000,74:5c:4b:34:03:d8,Jabra Evolve 75e,-54,,0,
7,0.043883000,27:bd:97:ab:6d:2c,,-89,,2,6
8,0.049865000,27:bd:97:ab:6d:2c,,-77,,2,6
9,0.054853000,27:bd:97:ab:6d:2c,,-79,,2,6
10,0.059839000,21:b5:f9:d1:88:c8,,-64,,2,6
11,0.065822000,21:b5:f9:d1:88:c8,,-77,,2,6
12,0.072804000,21:b5:f9:d1:88:c8,,-79,,2,6
13,0.077790000,03:b2:bd:7e:54:11,,-79,,2,6
14,0.082782000,03:b2:bd:7e:54:11,,-88,,2,6
15,0.088764000,58:3c:2d:92:1b:bf,TestPhone1,-54,,0,76
16,0.093748000,0b:ef:3d:9b:b7:05,,-81,,2,6
17,0.096751000,63:74:17:72:0c:bd,,-49,8,0,76
18,0.101728000,63:74:17:72:0c:bd,,-43,8,0,76
19,0.106713000,01:ca:6e:7c:99:5a,,-68,,2,6
20,0.114692000,01:ca:6e:7c:99:5a,,-64,,2,6
21,0.119678000,01:ca:6e:7c:99:5a,,-65,,2,6
22,0.145609000,68:fe:03:47:c7:aa,,-72,12,0,76
23,0.150596000,68:fe:03:47:c7:aa,,-76,12,0,76
24,0.155582000,68:fe:03:47:c7:aa,,-84,12,0,76
25,0.159571000,07:8c:94:2b:99:c4,,-92,,2,6
26,0.164558000,07:8c:94:2b:99:c4,,-84,,2,6
27,0.169545000,07:8c:94:2b:99:c4,,-84,,2,6
28,0.174531000,58:3c:2d:92:1b:bf,TestPhone1,-60,,0,76
29,0.179518000,58:3c:2d:92:1b:bf,TestPhone1,-56,,0,76
30,0.184505000,58:3c:2d:92:1b:bf,TestPhone1,-52,,0,76
31,0.188494000,41:df:8d:28:ab:90,,-71,,0,76
32,0.194478000,41:df:8d:28:ab:90,,-66,,0,76
33,0.198468000,41:df:8d:28:ab:90,,-69,,0,76
34,0.202457000,27:bd:97:ab:6d:2c,,-89,,2,6
35,0.206446000,27:bd:97:ab:6d:2c,,-77,,2,6
36,0.211433000,27:bd:97:ab:6d:2c,,-79,,2,6
37,0.215423000,0b:a0:ac:a6:f2:49,,-82,,2,6
38,0.219418000,0b:a0:ac:a6:f2:49,,-85,,2,6
39,0.225396000,0b:a0:ac:a6:f2:49,,-86,,2,6
40,0.229385000,21:b5:f9:d1:88:c8,,-64,,2,6
41,0.233375000,21:b5:f9:d1:88:c8,,-77,,2,6
42,0.238361000,21:b5:f9:d1:88:c8,,-79,,2,6
43,0.243348000,78:04:48:aa:9e:28,,-52,8,0,76
44,0.247337000,78:04:48:aa:9e:28,,-42,8,0,76
45,0.254318000,78:04:48:aa:9e:28,,-46,8,0,76
46,0.260303000,0b:ef:3d:9b:b7:05,,-81,,2,6
47,0.266286000,68:e6:d8:0f:17:56,,-90,,2,30
48,0.270275000,7a:50:e9:5a:77:b9,,-64,12,0,76
49,0.275262000,01:ca:6e:7c:99:5a,,-71,,2,6
50,0.281246000,01:ca:6e:7c:99:5a,,-64,,2,6
51,0.287231000,01:ca:6e:7c:99:5a,,-63,,2,6
52,0.292218000,30:b7:c2:f3:66:80,,-72,,2,6
53,0.298201000,30:b7:c2:f3:66:80,,-76,,2,6
54,0.302190000,30:b7:c2:f3:66:80,,-87,,2,6
55,0.307177000,68:f8:42:79:f8:94,,-48,8,0,76
56,0.312163000,68:f8:42:79:f8:94,,-31,8,0,76
57,0.318148000,68:f8:42:79:f8:94,,-34,8,0,76
58,0.324131000,38:a9:f4:1a:5b:df,,-81,,2,6
59,0.330115000,38:a9:f4:1a:5b:df,,-68,,2,6
60,0.334105000,38:a9:f4:1a:5b:df,,-74,,2,6
61,0.338094000,3d:e8:17:f9:7f:4c,,-92,,2,6
62,0.342083000,3d:e8:17:f9:7f:4c,,-77,,2,6
63,0.347070000,3d:e8:17:f9:7f:4c,,-82,,2,6
64,0.352056000,58:3c:2d:92:1b:bf,TestPhone1,-59,,0,76
65,0.357062000,58:3c:2d:92:1b:bf,TestPhone1,-58,,0,76
66,0.363039000,58:3c:2d:92:1b:bf,TestPhone1,-53,,0,76
67,0.367016000,27:bd:97:ab:6d:2c,,-88,,2,
68,0.370009000,27:bd:97:ab:6d:2c,,-78,,2,6
69,0.374995000,27:bd:97:ab:6d:2c,,-78,,2,6
70,0.378984000,21:b5:f9:d1:88:c8,,-64,,2,6
71,0.383971000,21:b5:f9:d1:88:c8,,-77,,2,6
72,0.391950000,21:b5:f9:d1:88:c8,,-78,,2,6
73,0.396936000,0b:a0:ac:a6:f2:49,,-82,,2,6
74,0.400926000,58:3c:2d:92:1b:bf,TestPhone1,-57,,0,76
75,0.403918000,58:3c:2d:92:1b:bf,TestPhone1,-52,,0,76
76,0.409902000,0b:ef:3d:9b:b7:05,,-81,,2,6
77,0.416884000,68:e6:d8:0f:17:56,,-89,,2,6
78,0.420873000,68:e6:d8:0f:17:56,,-89,,2,6
79,0.424863000,01:ca:6e:7c:99:5a,,-68,,2,6
80,0.429848000,01:ca:6e:7c:99:5a,,-64,,2,6
81,0.433839000,01:ca:6e:7c:99:5a,,-63,,2,6
82,0.438825000,6c:72:90:ee:bf:44,,-65,12,0,76
83,0.442814000,6c:72:90:ee:bf:44,,-83,12,0,76
84,0.448817000,6c:72:90:ee:bf:44,,-61,12,0,76
85,0.454782000,30:b7:c2:f3:66:80,,-72,,2,6
86,0.458778000,30:b7:c2:f3:66:80,,-76,,2,6
87,0.464768000,30:b7:c2:f3:66:80,,-86,,2,6
88,0.469741000,41:df:8d:28:ab:90,,-72,,0,76
89,0.473731000,41:df:8d:28:ab:90,,-66,,0,76
90,0.477720000,41:df:8d:28:ab:90,,-70,,0,76
91,0.480712000,38:a9:f4:1a:5b:df,,-80,,2,6
92,0.484702000,38:a9:f4:1a:5b:df,,-68,,2,6
93,0.490686000,38:a9:f4:1a:5b:df,,-75,,2,6
94,0.494675000,58:3c:2d:92:1b:bf,TestPhone1,-58,,0,76
95,0.500659000,58:3c:2d:92:1b:bf,TestPhone1,-57,,0,76
96,0.504648000,58:3c:2d:92:1b:bf,TestPhone1,-52,,0,76
97,0.507640000,63:74:17:72:0c:bd,,-40,8,0,76
98,0.511629000,63:74:17:72:0c:bd,,-49,8,0,76
99,0.514621000,63:74:17:72:0c:bd,,-44,8,0,76
100,0.519618000,03:b2:bd:7e:54:11,,-79,,2,6
101,0.524595000,03:b2:bd:7e:54:11,,-89,,2,6
102,0.530579000,27:bd:97:ab:6d:2c,,-79,,2,6
103,0.534568000,58:3c:2d:92:1b:bf,TestPhone1,-58,,0,76
104,0.537560000,58:3c:2d:92:1b:bf,TestPhone1,-56,,0,76
105,0.541549000,58:3c:2d:92:1b:bf,TestPhone1,-52,,0,76
106,0.546536000,21:b5:f9:d1:88:c8,,-64,,2,6
