Frame,Time,Source,DeviceName,RSSI,Tx Power,PDU Type,Company
1,0.000000000,5d:55:fd:9d:be:14,TestPhone4,-33,8,0,76
2,0.005984000,5d:55:fd:9d:be:14,TestPhone4,-44,8,0,76
3,0.009974000,5d:55:fd:9d:be:14,TestPhone4,-38,8,0,76
4,0.016961000,2b:ec:0e:7d:94:ef,,-69,,2,6
5,0.021941000,7a:50:e9:5a:77:b9,,-62,12,0,76
6,0.025930000,7a:50:e9:5a:77:b9,,-76,12,0,76
7,0.031915000,60:f2:5d:e6:eb:a5,TestPhone2,-39,8,0,76
8,0.036913000,60:f2:5d:e6:eb:a5,TestPhone2,-40,8,0,76
9,0.040891000,60:f2:5d:e6:eb:a5,TestPhone2,-36,8,0,76
10,0.047872000,15:1e:70:00:84:a2,,-83,,2,6
11,0.052862000,15:1e:70:00:84:a2,,-76,,2,6
12,0.058844000,15:1e:70:00:84:a2,,-70,,2,6
13,0.063830000,07:40:8d:da:2c:ba,,-83,,2,6
14,0.069871000,16:2b:50:4f:bd:e5,,-76,,2,6
15,0.074801000,16:2b:50:4f:bd:e5,,-79,,2,6
16,0.080785000,5f:8d:25:bd:9b:0e,TestPhone3,-43,8,0,76
17,0.085771000,5f:8d:25:bd:9b:0e,TestPhone3,-42,8,0,76
18,0.091235000,5f:8d:25:bd:9b:0e,TestPhone3,-49,8,0,76
19,0.095745000,06:b1:71:f9:79:b1,,-69,,2,6
20,0.100732000,06:b1:71:f9:79:b1,,-63,,2,6
21,0.104721000,06:b1:71:f9:79:b1,,-66,,2,6
22,0.108711000,5d:55:fd:9d:be:14,TestPhone4,-35,8,0,76
23,0.112700000,5d:55:fd:9d:be:14,TestPhone4,-49,8,0,76
24,0.116690000,5d:55:fd:9d:be:14,TestPhone4,-40,8,0,76
25,0.121691000,3e:2e:da:ad:c3:a0,,-80,,2,6
26,0.124668000,3e:2e:da:ad:c3:a0,,-77,,2,6
27,0.128658000,1c:31:a5:4d:8e:ba,,-76,,2,6
28,0.133644000,60:f2:5d:e6:eb:a5,TestPhone2,-41,8,0,76
