Frame,Time,Source,DeviceName,RSSI,Tx Power,PDU Type,Company
1,0.000000000,39:9f:c7:f6:5a:30,,-69,,2,6
2,0.008956000,39:9f:c7:f6:5a:30,,-83,,2,6
3,0.013925000,39:9f:c7:f6:5a:30,,-76,,2,6
4,0.017914000,3e:83:8f:d9:2b:97,,-88,,2,6
5,0.021905000,16:2b:50:4f:bd:e5,,-71,,2,6
6,0.026890000,16:2b:50:4f:bd:e5,,-78,,2,6
7,0.031877000,3e:2e:da:ad:c3:a0,,-79,,2,6
8,0.035871000,3e:2e:da:ad:c3:a0,,-77,,2,6
9,0.041851000,25:bd:9d:7b:5d:c1,,-78,,2,6
10,0.045855000,59:bb:04:ce:5b:88,TestPhone2,-52,8,0,76
11,0.050828000,59:bb:04:ce:5b:88,TestPhone2,-42,8,0,76
12,0.054817000,59:bb:04:ce:5b:88,TestPhone2,-56,8,0,76
13,0.059841000,07:40:8d:da:2c:ba,,-82,,2,6
14,0.063796000,5d:55:fd:9d:be:14,TestPhone4,-35,8,0,76
15,0.071770000,5d:55:fd:9d:be:14,TestPhone4,-43,8,0,76
16,0.078763000,59:bb:04:ce:5b:88,TestPhone2,-56,8,0,76
17,0.083739000,59:bb:04:ce:5b:88,TestPhone2,-42,8,0,76
18,0.087727000,59:bb:04:ce:5b:88,TestPhone2,-58,8,0,76
19,0.093712000,77:91:5b:b2:9e:c5,TestPhone1,-49,,0,76
20,0.098699000,77:91:5b:b2:9e:c5,TestPhone1,-53,,0,76
21,0.102687000,77:91:5b:b2:9e:c5,TestPhone1,-51,,0,76
22,0.108672000,06:b1:71:f9:79:b1,,-65,,2,6
23,0.112678000,06:b1:71:f9:79:b1,,-65,,2,6
24,0.117648000,06:b1:71:f9:79:b1,,-65,,2,6
25,0.122805000,5d:55:fd:9d:be:14,TestPhone4,-42,8,0,76
26,0.126626000,5d:55:fd:9d:be:14,TestPhone4,-31,8,0,76
27,0.129676000,5d:55:fd:9d:be:14,TestPhone4,-42,8,0,76
28,0.133605000,5f:8d:25:bd:9b:0e,TestPhone3,-53,8,0,76
29,0.138593000,5f:8d:25:bd:9b:0e,TestPhone3,-37,8,0,76
30,0.142581000,5f:8d:25:bd:9b:0e,TestPhone3,-37,8,0,76
31,0.146571000,15:59:5f:51:a6:cd,,-86,,2,6
32,0.150589000,15:59:5f:51:a6:cd,,-81,,2,6
33,0.155547000,15:59:5f:51:a6:cd,,-88,,2,6
34,0.159746000,15:1e:70:00:84:a2,,-84,,2,6
35,0.163525000,15:1e:70:00:84:a2,,-77,,2,6
36,0.167515000,15:1e:70:00:84:a2,,-72,,2,6
37,0.171503000,39:9f:c7:f6:5a:30,,-69,,2,6
38,0.175493000,39:9f:c7:f6:5a:30,,-82,,2,6
39,0.179482000,39:9f:c7:f6:5a:30,,-77,,2,6
40,0.184470000,74:5c:4b:34:03:d8,Ja\r`»òÆ=Æ,-54,,0,
41,0.188463000,05:37:3d:ec:7e:d6,,-78,,2,6
42,0.193444000,05:37:3d:ec:7e:d6,,-90,,2,6
43,0.197438000,16:2b:50:4f:bd:e5,,-73,,2,6
44,0.201423000,16:2b:50:4f:bd:e5,,-72,,2,6
45,0.204416000,16:2b:50:4f:bd:e5,,-80,,2,6
46,0.209402000,3e:83:8c:d9:2f:97,,-91,,2,6
47,0.213391000,5d:55:fd:9d:be:14,TestPhone4,-35,8,0,76
48,0.217380000,5d:55:fd:9d:be:14,TestPhone4,-43,8,0,76
49,0.222367000,3e:2e:da:ad:c3:a0,,-82,,2,6
50,0.226356000,3e:2e:da:ad:c3:a0,,-76,,2,6
51,0.232340000,3e:2e:da:ad:c3:a0,,-83,,2,6
