Frame,Time,Source,DeviceName,RSSI,Tx Power,PDU Type,Company
1,0.000000000,73:1a:84:da:b7:2c,,-73,,0,76
2,0.000435300,7a:ae:73:88:12:ee,TestPhone3,-31,8,0,76
3,0.003750000,dc:a9:04:97:c6:f5,,-73,,0,76
4,0.011861400,12:a2:b7:f0:12:36,,-81,,2,6
5,0.020284000,43:1f:ca:a7:df:08,TestPhone1,-45,8,0,76
6,0.020802900,43:1f:ca:a7:df:08,,-72,,3,
7,0.021128900,43:1f:ca:a7:df:08,,-45,,4,
8,0.033750200,73:1a:84:da:b7:2c,,-73,,0,76
9,0.036250100,dc:a9:04:97:c6:f5,,-72,,0,76
10,0.036685400,7a:ae:73:88:12:ee,TestPhone3,-32,8,0,76
11,0.038462000,77:0c:88:e6:eb:82,,-76,12,0,76
12,0.048497000,64:16:7f:b9:bd:39,,-73,,0,76
13,0.049124100,5d:e2:e4:5b:37:40,,-77,12,0,76
14,0.049604700,00:75:55:06:ef:23,,-83,,2,6
15,0.059997400,73:1a:84:da:b7:2c,,-44,,0,76
16,0.060299600,,,-47,,11,
17,0.067934600,7a:ae:73:88:12:ee,TestPhone3,-32,8,0,76
18,0.070000500,dc:a9:04:97:c6:f5,,-72,,0,76
19,0.073784000,3d:48:67:51:99:5b,,-59,,2,6
20,0.075750500,43:3b:bd:d8:dc:84,TestPhone2,-39,8,0,76
21,0.076810300,04:9b:c3:f7:38:17,,-68,,2,6
22,0.077454800,0b:9f:45:f1:18:91,,-77,,2,6
23,0.090000700,73:1a:84:da:b7:2c,,-72,,0,76
24,0.093278600,c8:d0:83:cb:11:9e,,-77,12,0,76
25,0.094034700,43:1f:ca:a7:df:08,TestPhone1,-45,8,0,76
26,0.099184500,7a:ae:73:88:12:ee,TestPhone3,-32,8,0,76
27,0.100781700,09:42:39:91:98:5f,,-78,,2,76
28,0.101289200,78:57:fc:1a:cf:62,TestPhone4,-41,8,0,76
29,0.105000800,dc:a9:04:97:c6:f5,,-73,,0,76
30,0.106891100,7d:16:56:57:ee:12,,-75,,6,76
31,0.108933200,6c:94:a5:c7:85:4d,,-80,,0,76
32,0.113266700,06:aa:e0:31:80:af,,-81,,2,6
33,0.123750800,73:1a:84:da:b7:2c,,-73,,0,76
34,0.125285500,43:1f:ca:a7:df:08,TestPhone1,-45,8,0,76
35,0.131288800,78:57:fc:1a:cf:62,TestPhone4,-41,8,0,76
36,0.132133600,78:57:fc:1a:cf:62,,-42,,4,
37,0.134184200,7a:ae:73:88:12:ee,TestPhone3,-32,8,0,76
38,0.138751200,dc:a9:04:97:c6:f5,,-73,,0,76
39,0.141999800,43:3b:bd:d8:dc:84,TestPhone2,-39,8,0,76
40,0.142518100,43:3b:bd:d8:dc:84,,-72,,3,
41,0.142844700,43:3b:bd:d8:dc:84,,-39,,4,
42,0.157501300,73:1a:84:da:b7:2c,,-73,,0,76
43,0.162786300,43:1f:ca:a7:df:08,TestPhone1,-45,8,0,76
44,0.165040600,78:57:fc:1a:cf:62,TestPhone4,-41,8,0,76
45,0.166684800,7a:ae:73:88:12:ee,TestPhone3,-32,8,0,76
46,0.170180000,10:ad:56:f4:8e:ac,,-82,,2,
47,0.171251400,dc:a9:04:97:c6:f5,,-73,,0,76
48,0.175751400,43:3b:bd:d8:dc:84,TestPhone2,-38,8,0,76
49,0.176810100,04:9b:c3:f7:38:17,,-68,,2,6
50,0.178784200,3d:48:67:51:99:5b,,-60,,2,6
51,0.179330400,0b:9f:45:f1:18:91,,-78,,2,6
52,0.181485500,34:1a:e0:62:60:2d,,-72,,2,6
53,0.191251700,73:1a:84:da:b7:2c,,-73,,0,76
54,0.194677500,08:a4:70:08:4c:f3,,-72,,2,6
55,0.203059500,78:57:fc:1a:cf:62,,-72,,3,
56,0.203385500,78:57:fc:1a:cf:62,,-42,,4,
57,0.205002000,dc:a9:04:97:c6:f5,,-74,,0,76
58,0.216391200,06:aa:e8:b1:82:af,,-82,,2,14
59,0.225002000,73:1a:84:da:b7:2c,,-74,,0,76
60,0.225936000,62:5e:37:51:ef:21,,-36,12,0,76
61,0.230175700,0c:1a:e8:d4:2c:90,,-87,,2,
62,0.231536700,43:1f:ca:a7:df:08,TestPhone1,-45,8,0,76
63,0.233793300,78:57:fc:1a:cf:62,TestPhone4,-41,8,0,76
64,0.238752100,dc:a9:04:97:c6:f5,,-74,,0,76
65,0.239501000,43:3b:bd:d8:dc:84,TestPhone2,-38,8,0,76
