Frame,Time,Source,DeviceName,RSSI,Tx Power,PDU Type,Company
1,0.000000000,71:5d:40:ed:33:5b,,-72,,3,
2,0.000326900,71:51:40:e9:b3:5b,,-87,,4,
3,0.001230000,2a:2b:99:bf:15:2d,,-80,,2,6
4,0.002930000,08:a4:70:08:4c:f3,,-71,,2,6
5,0.005516200,6c:8e:87:98:71:a3,TestPhone3,-42,8,0,76
6,0.010904000,6c:94:a5:c7:85:4d,,-79,,0,76
7,0.011294300,6c:94:a5:c7:85:4d,,-72,,3,
8,0.011621000,6c:94:a4:c7:85:4d,,-79,,4,
9,0.016405900,02:75:55:06:ef:27,,-83,,2,
10,0.017324400,34:1a:e0:62:60:2d,,-73,,2,6
11,0.017989000,7a:66:39:2d:0a:4b,TestPhone1,-37,8,0,76
12,0.025195700,6b:db:0c:33:28:25,,-73,,0,76
13,0.031315500,60:eb:c6:9b:3b:72,TestPhone2,-32,8,0,76
14,0.054238400,7a:66:39:2d:0a:4b,TestPhone1,-37,8,0,76
15,0.063350700,62:5e:37:51:ef:21,,-39,12,0,76
16,0.063773900,fe:28:9e:b9:2f:21,,-5,,3,
17,0.064472000,06:00:64:eb:54:44,,-83,,2,6
18,0.066398900,1b:96:d0:e7:88:2f,,-61,,2,6
19,0.074245300,64:16:7f:b8:7c:cc,,-64,,0,76
20,0.074643800,64:16:7f:b8:7c:cc,,-73,,3,
21,0.074971400,64:16:7f:b8:7c:cc,,-64,,4,
22,0.079266600,6c:8e:87:98:71:a3,TestPhone3,-42,8,0,76
23,0.086029900,04:9b:c3:f7:38:17,,-68,,2,6
24,0.106603900,c8:d0:c5:be:66:03,,-83,-116,0,
25,0.121073900,34:1a:e0:62:60:2d,,-72,,2,6
26,0.130355900,17:f1:6e:7d:f9:7e,,-83,,2,
27,0.136315700,60:eb:c6:9b:3b:72,TestPhone2,-32,8,0,76
28,0.137105600,4a:46:e4:ca:9f:a4,,-81,,0,76
29,0.141395400,5b:9c:cd:0d:9a:09,TestPhone4,-16,8,0,76
