Frame,Time,Source,DeviceName,RSSI,Tx Power,PDU Type,Company
1,0.000000000,7c:ad:68:4d:38:db,TestPhone3,-36,8,0,76
2,0.009541100,40:99:c7:e5:77:10,TestPhone1,-41,8,0,76
3,0.026483800,2d:9b:ed:71:51:df,,-77,,2,6
4,0.027433300,5e:72:c3:05:70:34,TestPhone4,-51,8,0,76
5,0.030000300,7c:ad:68:4d:38:db,TestPhone3,-36,8,0,76
6,0.039252100,28:dc:c0:3e:47:70,,-75,,2,76
7,0.042992400,46:55:fc:f9:ae:3c,,-78,,0,
8,0.043675900,07:5d:6a:a7:2e:79,,-73,,2,8198
9,0.048292800,40:99:c7:e5:77:10,TestPhone1,-41,8,0,76
10,0.049325900,41:8f:92:1e:e1:23,TestPhone2,-40,8,0,76
11,0.068751100,7c:ad:68:4d:38:db,TestPhone3,-36,8,0,76
12,0.070319600,70:81:13:20:a7:b2,,-82,,0,16456
13,0.082043300,40:99:c7:e5:77:10,TestPhone1,-41,8,0,76
14,0.086720600,20:ab:18:4f:33:e9,,-78,,2,6
15,0.094279300,5d:24:dd:16:de:2f,,-83,,2,
16,0.095143000,88:7a:bf:30:be:fb,,-87,-124,4,
17,0.097433800,5e:72:c3:05:70:34,TestPhone4,-56,8,0,76
18,0.112043300,40:99:c7:e5:77:10,TestPhone1,-41,8,0,76
19,0.119978500,0c:df:06:82:b1:25,,-85,,2,
20,0.134934700,5e:72:c3:05:70:34,TestPhone4,-59,8,0,76
21,0.135850500,00:8b:95:5f:13:15,,-80,,2,76
22,0.148056100,07:5d:6a:a7:2e:79,,-75,,2,6
23,0.156825900,41:8f:92:1e:e1:23,TestPhone2,-40,8,0,76
24,0.162995400,90:dd:5d:e7:87:26,,-76,12,0,76
25,0.171185300,5e:72:c3:05:70:34,TestPhone4,-57,8,0,76
26,0.172060400,29:a7:c8:93:d9:7d,,-80,,2,6
27,0.176248800,7c:ad:68:4d:38:db,TestPhone3,-34,8,0,76
28,0.190489700,20:ab:18:4f:33:e9,,-79,,2,6
29,0.195145100,80:7a:ff:94:be:fb,,-87,,4,
30,0.208687000,5e:72:c3:05:70:34,TestPhone4,-55,8,0,76
31,0.212044800,40:99:c7:e5:77:10,TestPhone1,-41,8,0,76
32,0.220495900,28:dc:c0:3e:47:70,,-75,,2,76
33,0.237582300,62:5e:37:51:ef:21,,-45,12,0,76
34,0.240522800,0b:63:19:c1:f4:06,,-86,,2,76
35,0.242437400,5e:72:c3:05:70:34,TestPhone4,-52,8,0,76
36,0.247500500,7c:ad:68:4d:38:db,TestPhone3,-36,8,0,76
37,0.248684100,07:5d:6a:a7:2e:79,,-75,,2,6
38,0.250794100,40:99:c7:e5:77:10,TestPhone1,-41,8,0,76
39,0.265576900,41:8f:92:1e:e1:23,TestPhone2,-37,8,0,76
40,0.276188600,5e:72:c3:05:70:34,TestPhone4,-51,8,0,76
41,0.281249100,7c:ad:68:4d:38:db,TestPhone3,-34,8,0,76
42,0.290794900,40:99:c7:e5:77:10,TestPhone1,-42,8,0,76
43,0.294258800,20:ab:18:4f:33:e9,,-76,,2,6
44,0.317499300,7c:ad:68:4d:38:db,TestPhone3,-36,8,0,76
45,0.319596300,18:8b:95:5f:53:15,,-82,,2,76
46,0.320794400,40:99:c7:e5:77:10,TestPhone1,-42,8,0,76
47,0.330576300,41:8f:92:1e:e1:23,TestPhone2,-36,8,0,76
48,0.342107900,2d:9b:ed:71:71:df,,-77,,2,6
49,0.346746800,90:dd:5d:e7:87:26,,-78,12,0,76
50,0.353764600,0e:43:19:50:bd:79,,-86,,2,
51,0.354940300,dc:12:ea:cb:14:07,,-32,,2,
52,0.360795200,40:99:c7:e5:77:10,TestPhone1,-42,8,0,76
53,0.383349500,29:a7:c8:93:d9:7f,,-80,,2,
54,0.384940100,5e:72:c3:05:70:34,TestPhone4,-52,8,0,76
55,0.395140800,28:69:ad:28:2f:e1,,-87,,4,
56,0.396777600,20:ab:18:4f:31:e9,,-79,,2,6
57,0.401746200,28:dc:c0:3e:47:70,,-78,,2,76
58,0.408076900,41:8f:92:1e:e1:23,TestPhone2,-36,8,0,76
59,0.421772100,0b:73:19:d1:b6:25,,-84,,4,
