Frame,Time,Source,DeviceName,RSSI,Tx Power,PDU Type,Company
1,0.000000000,07:5d:6a:a7:2e:79,,-74,,2,6
2,0.000516700,62:5e:37:51:ef:21,,-44,12,0,76
3,0.020699100,46:55:fc:f9:2e:3c,,-79,,0,
4,0.028974700,04:df:06:92:81:25,,-80,,2,6
5,0.037016500,28:dc:c0:3e:47:70,,-75,,2,76
6,0.041800300,5e:72:c3:05:70:34,TestPhone4,-43,8,0,76
7,0.071545300,20:ab:18:4f:33:e9,,-77,,2,6
8,0.072172300,80:f8:bf:18:be:f8,,-86,,0,
9,0.074653300,18:8b:95:5f:13:15,,-81,,2,76
10,0.085906600,90:dd:5d:e8:64:4b,,-81,,0,76
11,0.088209200,41:8f:92:1e:e1:23,TestPhone2,-40,8,0,76
12,0.092004300,2d:9b:ed:71:71:df,,-78,,2,6
13,0.100004600,07:5d:6a:a7:2e:79,,-74,,2,6
14,0.106229300,40:99:c7:e5:77:10,TestPhone1,-32,8,0,76
15,0.113050200,5e:72:c3:05:70:34,TestPhone4,-42,8,0,76
16,0.118597500,77:6e:06:49:03:e0,TestPhone3,-64,8,0,76
17,0.142478700,40:99:c7:e5:77:10,TestPhone1,-33,8,0,76
18,0.146801400,5e:72:c3:05:70:34,TestPhone4,-41,8,0,76
19,0.159513600,90:dd:5d:e7:87:26,,-75,12,0,76
20,0.161487500,0b:7b:19:d1:b4:06,,-86,,2,2124
21,0.164460100,41:8f:92:1e:e1:23,TestPhone2,-40,8,0,76
22,0.172950300,90:7e:b9:70:ae:bb,,-87,,4,
23,0.173438800,20:ab:18:4f:33:e9,,-79,,2,6
24,0.184848500,77:6e:06:49:03:e0,TestPhone3,-64,8,0,76
25,0.198253200,2d:9b:ed:71:71:df,,-78,,2,6
26,0.199460100,41:8f:92:1e:e1:23,TestPhone2,-40,8,0,76
27,0.207479800,40:99:c7:e5:77:10,TestPhone1,-33,8,0,76
28,0.208135000,07:5d:6a:a7:2e:79,,-75,,2,6
29,0.208542000,82:7a:b7:10:c8:0e,,-87,,3,
30,0.210552100,5e:72:c3:05:70:34,TestPhone4,-39,8,0,76
31,0.215806500,3c:18:85:cc:1e:8f,,-83,,2,
32,0.223261000,28:dc:c0:3e:47:70,,-73,,2,76
33,0.259847200,77:6e:06:49:03:e0,TestPhone3,-64,8,0,76
34,0.260900200,18:8b:95:5f:13:15,,-80,,2,76
35,0.268209600,41:8f:92:1e:e1:23,TestPhone2,-40,8,0,76
36,0.271231500,40:99:c7:e5:77:10,TestPhone1,-32,8,0,76
37,0.271769600,62:5e:37:51:ef:21,,-44,12,0,76
38,0.275553500,5e:72:c3:05:70:34,TestPhone4,-39,8,0,76
