Frame,Time,Source,DeviceName,RSSI,Tx Power,PDU Type,Company
1,0.000000000,07:5d:6a:a7:2e:79,,-74,,2,6
2,0.004189100,40:99:c7:e5:77:10,TestPhone1,-42,8,0,76
3,0.009713300,46:55:fc:f9:2e:3c,,-78,,0,
4,0.011000200,77:6e:06:49:03:e0,TestPhone3,-45,8,0,76
5,0.011861200,28:dc:c0:3e:47:70,,-75,,2,76
6,0.014942800,41:8f:92:1e:e1:23,TestPhone2,-45,8,0,76
7,0.023980000,2d:9b:ed:71:71:df,,-77,,2,6
8,0.037561200,21:a7:c8:93:d9:7d,,-78,,2,6
9,0.041689700,40:99:c7:e5:77:10,TestPhone1,-42,8,0,76
10,0.044751800,77:6e:06:49:03:e0,TestPhone3,-45,8,0,76
11,0.050998200,5e:72:c3:05:70:34,TestPhone4,-44,8,0,76
12,0.054944700,41:8f:92:1e:e1:23,TestPhone2,-45,8,0,76
13,0.065409300,20:ab:18:4f:33:e9,,-79,,2,6
14,0.081001800,77:6e:06:49:03:e0,TestPhone3,-44,8,0,76
15,0.085999800,5e:72:c3:05:70:34,TestPhone4,-44,8,0,76
16,0.102940100,40:99:c7:e5:77:10,TestPhone1,-41,8,0,76
17,0.108755500,07:5d:6a:a7:2e:79,,-73,,2,6
18,0.121193500,41:8f:92:1e:e1:23,TestPhone2,-45,8,0,76
19,0.126480500,2d:9b:ed:71:71:df,,-77,,2,6
20,0.141330500,29:a7:c8:93:d9:7d,,-79,,2,6
21,0.142606700,18:8b:95:5f:13:15,,-80,,2,80
22,0.148500500,77:6e:06:49:03:e0,TestPhone3,-44,8,0,76
23,0.153103900,90:dd:5d:e7:87:26,,-77,12,0,76
24,0.166053100,20:ab:18:4f:33:e9,,-79,,2,6
25,0.167939600,40:99:c7:e5:77:10,TestPhone1,-41,8,0,76
26,0.186000700,77:6e:06:49:03:e0,TestPhone3,-44,8,0,76
27,0.187248300,5e:72:c3:05:70:34,TestPhone4,-43,8,0,76
28,0.195605900,28:dc:c0:3e:47:70,,-75,,2,76
29,0.211147800,80:78:b7:10:be:fb,,-87,,0,
30,0.217510400,07:5d:6a:a7:2e:79,,-73,,2,6
31,0.225938600,0b:73:18:d1:94:07,,-85,,2,
32,0.227247600,5e:72:c3:05:70:34,TestPhone4,-43,8,0,76
33,0.228321500,,,-78,,5,
34,0.234604700,2d:9b:ed:71:71:df,,-77,,2,6
35,0.236690900,40:99:c7:e5:77:10,TestPhone1,-41,8,0,76
36,0.245724000,29:a7:c8:93:d9:7d,,-78,,2,6
37,0.258500800,77:6e:06:49:03:e0,TestPhone3,-44,8,0,76
38,0.262247600,5e:72:c3:05:70:34,TestPhone4,-43,8,0,76
39,0.263460700,62:5e:37:51:ef:21,,-44,12,0,76
40,0.266696700,20:ab:18:4f:33:e9,,-78,,2,6
41,0.269711500,46:55:fc:f9:2e:3c,,-80,,0,
42,0.270509300,46:55:fc:f9:2e:3c,1E Lab display,-81,,4,
43,0.298694500,41:8f:92:1e:e1:23,TestPhone2,-45,8,0,76
44,0.300998100,5e:72:c3:05:70:34,TestPhone4,-43,8,0,76
45,0.310229500,,,-87,,10,
46,0.316148100,81:5a:b7:10:be:7b,,-86,,0,
47,0.321890800,07:5d:6a:a7:2e:79,,-73,,2,6
48,0.323854100,18:8b:95:5f:13:15,,-81,,2,76
