Frame,Time,Source,DeviceName,RSSI,Tx Power,PDU Type,Company
1,0.000000000,77:6e:06:49:03:e0,TestPhone3,-52,8,0,76
2,0.007329700,41:8f:92:1e:e1:23,TestPhone2,-51,8,0,76
3,0.011437700,5e:72:c3:05:70:34,TestPhone4,-49,8,0,76
4,0.019678800,77:6e:06:49:03:e0,TestPhone3,-50,8,0,76
5,0.041067900,29:a7:c8:93:d9:7d,,-79,,2,6
6,0.043319800,20:ab:18:4f:33:e9,,-78,,2,6
7,0.052178800,77:6e:06:49:03:e0,TestPhone3,-45,8,0,76
8,0.066130000,40:99:c7:e5:77:10,TestPhone1,-39,8,0,76
9,0.066996600,07:5d:6a:a7:2e:79,,-75,,2,6
10,0.074831900,41:8f:92:1e:e1:23,TestPhone2,-52,8,0,76
11,0.075839100,62:5e:37:51:ef:21,,-46,12,0,76
12,0.078939100,5e:72:c3:05:70:34,TestPhone4,-50,8,0,76
13,0.094589100,44:df:c4:92:81:25,,-83,,2,
14,0.099938600,2d:9b:ed:71:71:df,,-78,,2,6
15,0.106132000,40:99:c7:e5:77:10,TestPhone1,-40,8,0,76
16,0.111354000,90:dd:5d:e7:87:26,,-77,12,0,76
17,0.123427800,77:6e:06:49:03:e0,TestPhone3,-43,8,0,76
18,0.128093200,,,-86,,10,
19,0.132603500,28:dc:c0:3e:47:70,,-77,,2,76
20,0.144075200,46:55:fc:f9:2e:3c,,-81,,0,
21,0.146438000,5e:72:c3:05:70:34,TestPhone4,-51,8,0,76
22,0.147962200,29:a6:c8:b3:d9:7d,,-81,,2,6
23,0.149832100,41:8f:92:1e:e1:23,TestPhone2,-56,8,0,76
24,0.173632500,40:99:c7:e5:77:10,TestPhone1,-41,8,0,76
25,0.175127400,07:5d:6a:a7:2e:79,,-75,,2,6
26,0.210188800,5e:72:c3:05:70:34,TestPhone4,-51,8,0,76
27,0.212334000,41:8f:92:1e:e1:23,TestPhone2,-66,8,0,76
28,0.233427100,77:6e:06:49:03:e0,TestPhone3,-42,8,0,76
29,0.241648800,7e:f5:99:9e:44:cc,,-84,,2,
30,0.246083200,41:8f:92:1e:e1:23,TestPhone2,-57,8,0,76
