Frame,Time,Source,DeviceName,RSSI,Tx Power,PDU Type,Company
1,0.000000000,46:5d:fc:f9:2e:3c,1E Lab display,-81,,4,
2,0.008796700,90:dd:5d:e7:87:26,,-75,12,0,76
3,0.014094600,77:6e:06:49:03:e0,TestPhone3,-61,8,0,76
4,0.017111500,40:99:c7:e5:77:10,TestPhone1,-33,8,0,76
5,0.026762400,29:a7:c8:93:d9:7d,,-80,,2,32774
6,0.029236700,41:8f:92:1e:e1:23,TestPhone2,-28,8,0,76
7,0.033162700,c4:7a:bf:32:be:ff,,-87,,0,
8,0.036042700,5e:72:c3:05:70:34,TestPhone4,-30,8,0,76
9,0.044955400,07:5d:6a:a7:2e:79,,-76,,2,6
10,0.048360900,40:99:c7:e5:77:10,TestPhone1,-34,8,0,76
11,0.060579500,8c:7a:bf:10:d2:07,,-86,,3,
12,0.061296600,28:dc:c0:3e:47:70,,-76,,2,76
13,0.085372000,20:ab:18:4f:33:e9,,-77,,2,6
14,0.085861400,40:99:c7:e5:77:10,TestPhone1,-35,8,0,76
15,0.086594500,77:6e:06:49:03:e0,TestPhone3,-60,8,0,76
16,0.102988000,41:8f:92:1e:e1:23,TestPhone2,-28,8,0,76
17,0.107292000,5e:72:c3:05:70:34,TestPhone4,-29,8,0,76
18,0.120861100,40:99:c7:e5:77:10,TestPhone1,-34,8,0,76
19,0.130531600,29:a7:c8:93:d9:7d,,-81,,2,6
20,0.146042200,5e:72:c3:05:70:34,TestPhone4,-21,8,0,76
21,0.148710500,07:5d:6a:a7:2e:79,,-77,,2,6
22,0.154094300,77:6e:06:49:03:e0,TestPhone3,-58,8,0,76
23,0.155497100,18:8b:95:5f:13:15,,-81,,2,76
24,0.157111400,40:99:c7:e5:77:10,TestPhone1,-34,8,0,76
25,0.162138700,62:5e:37:51:ef:21,,-44,12,0,76
26,0.171736800,41:8f:92:1e:e1:23,TestPhone2,-28,8,0,76
27,0.185390200,20:ab:18:4f:33:e9,,-79,,2,6
28,0.191131200,2d:9b:ed:71:71:df,,-77,,2,6
29,0.192111700,40:99:c7:e5:77:10,TestPhone1,-34,8,0,76
30,0.193791300,90:dd:5d:e7:87:26,,-76,12,0,76
31,0.211737700,41:8f:92:1e:e1:23,TestPhone2,-28,8,0,76
32,0.216594200,77:6e:06:49:03:e0,TestPhone3,-57,8,0,76
33,0.217294400,5e:72:c3:05:70:34,TestPhone4,-29,8,0,76
34,0.242544700,28:dc:c0:3e:47:70,,-76,,2,76
35,0.253091400,07:5d:6a:a7:2e:79,,-77,,2,6
36,0.254200500,46:55:fc:f9:2e:3c,,-80,,0,
37,0.254996400,46:55:fc:f9:2e:3c,1E Lab display,-80,,4,
