Frame,Time,Source,DeviceName,RSSI,Tx Power,PDU Type,Company
1,0.000000000,69:2f:63:05:37:29,TestPhone4,-59,8,0,76
2,0.004877000,69:2f:63:05:37:29,,-85,,3,
3,0.007806000,0e:7a:e1:f4:21:2b,,-83,,2,6
4,0.012688000,0e:7a:e1:f4:21:2b,,-84,,2,6
5,0.016590000,0e:7a:e1:f4:21:2b,,-86,,2,6
6,0.019518000,47:ee:6f:13:89:a8,TestPhone2,-40,8,0,76
7,0.023422000,47:ee:6f:13:89:a8,TestPhone2,-53,8,0,76
8,0.026350000,47:ee:6f:13:89:a8,TestPhone2,-57,8,0,76
9,0.030256000,15:a2:20:fc:ff:8d,,-76,,2,6
10,0.035136000,15:a2:20:fc:ff:8d,,-74,,2,6
11,0.038062000,64:16:7f:b8:71:ef,,-41,,0,76
12,0.041966000,0e:76:27:2e:a9:3e,,-65,,2,6
13,0.044898000,0e:76:27:2e:a9:3e,,-68,,2,6
14,0.048797000,0e:76:27:2e:a9:3e,,-64,,2,6
15,0.053678000,07:41:8b:3d:eb:9e,,-76,,2,6
16,0.057582000,11:ba:ec:b4:5d:56,,-86,,2,6
17,0.061486000,11:ba:ec:b4:5d:56,,-85,,2,6
18,0.065390000,1b:bf:ab:8c:9e:db,,-88,,2,6
19,0.069295000,c8:d0:83:be:6a:03,,-85,12,0,76
20,0.073199000,c8:d0:83:be:6a:03,,-85,12,0,76
21,0.077103000,35:ca:84:ab:08:86,,-82,,2,6
22,0.081007000,35:ca:84:ab:08:86,,-84,,2,6
23,0.084911000,35:ca:84:ab:08:86,,-80,,2,6
24,0.088816000,78:bd:b3:6d:ed:ea,TestPhone1,-50,8,0,76
25,0.092719000,78:bd:b3:6d:ed:ea,TestPhone1,-48,8,0,76
26,0.095647000,78:bd:b3:6d:ed:ea,TestPhone1,-51,8,0,76
27,0.099551000,79:18:bb:42:de:98,TestPhone3,-60,8,0,76
28,0.102479000,79:18:bb:42:de:98,TestPhone3,-66,8,0,76
29,0.105407000,79:18:bb:42:de:98,TestPhone3,-61,8,0,76
30,0.108335000,0e:7a:e1:f4:21:2b,,-83,,2,6
31,0.111263000,0e:7a:e1:f4:21:2b,,-85,,2,6
32,0.115167000,0e:7a:e1:f4:21:2b,,-86,,2,6
33,0.118095000,69:2f:63:05:37:29,TestPhone4,-52,8,0,76
34,0.120047000,69:2f:63:05:37:29,TestPhone4,-45,8,0,76
35,0.124927000,69:2f:63:05:37:29,TestPhone4,-63,8,0,76
36,0.127855000,4e:cf:da:b9:1b:33,,-84,24,0,76
37,0.131759000,15:a2:20:fc:ff:8d,,-74,,2,6
38,0.134687000,09:42:39:91:98:5f,,-83,,2,76
39,0.139567000,47:ee:6f:13:89:a8,TestPhone2,-40,8,0,76
40,0.143471000,47:ee:6f:13:89:a8,TestPhone2,-53,8,0,76
41,0.147375000,47:ee:6f:13:89:a8,,-86,,3,
42,0.150303000,47:ee:6f:13:89:a8,,-53,,4,
43,0.153231000,47:ee:6f:13:89:a8,TestPhone2,-57,8,0,76
44,0.157135000,62:5e:37:51:ef:21,,-53,12,0,76
45,0.160063000,62:5e:37:51:ef:21,,-59,12,0,76
46,0.162992000,62:5e:37:51:ef:21,,-71,12,0,76
47,0.166895000,69:2f:63:05:37:29,TestPhone4,-52,8,0,76
48,0.169823000,e5:46:27:2e:a9:3e,,-68,,2,
49,0.171781000,0e:76:27:2e:a9:3e,,-63,,2,6
50,0.174703000,07:41:8b:3d:eb:9e,,-77,,2,6
51,0.177634000,11:ba:ec:b4:5d:56,,-86,,2,6
52,0.180559000,78:bd:b3:6d:ed:ea,TestPhone1,-51,8,0,76
53,0.183487000,64:10:c9:59:9e:45,,-84,,0,76
54,0.186415000,64:10:c9:59:9e:45,,-80,,0,76
55,0.188367000,64:10:c9:59:9e:45,,-77,,0,76
56,0.191296000,79:18:bb:42:de:98,TestPhone3,-60,8,0,76
57,0.195200000,79:18:bb:42:de:98,TestPhone3,-66,8,0,76
58,0.198127000,79:18:bb:42:de:98,TestPhone3,-61,8,0,76
59,0.201055000,69:2f:63:05:37:29,TestPhone4,-52,8,0,76
60,0.204960000,69:2f:63:05:37:29,TestPhone4,-45,8,0,76
61,0.207887000,69:2f:63:05:37:29,,-85,,3,
62,0.210816000,69:2f:63:05:37:29,,-45,,4,
63,0.214719000,69:2f:63:05:37:29,TestPhone4,-66,8,0,76
64,0.217648000,35:ca:84:ab:08:86,,-82,,2,6
65,0.220576000,35:ca:84:ab:08:86,,-83,,2,6
66,0.223504000,35:ca:84:ab:08:86,,-80,,2,6
67,0.226431000,78:bd:b3:6d:ed:ea,TestPhone1,-50,8,0,76
68,0.230336000,78:bd:b3:6d:ed:ea,TestPhone1,-48,8,0,76
