Frame,Time,Source,DeviceName,RSSI,Tx Power,PDU Type,Company
1,0.000000000,0e:7a:e1:f4:21:2b,,-85,,2,6
2,0.005855000,0e:7a:e1:f4:21:2b,,-86,,2,6
3,0.008786000,71:5d:40:ed:33:5b,,-93,,0,
4,0.012687000,71:5d:40:ed:33:5b,,-91,8,0,76
5,0.015626000,,,-91,,0,
6,0.018543000,47:ee:6f:13:89:a8,TestPhone2,-48,8,0,76
7,0.023423000,47:ee:6f:13:89:a8,TestPhone2,-45,8,0,76
8,0.026351000,47:ee:6f:13:89:a8,TestPhone2,-57,8,0,76
9,0.029280000,79:18:bb:42:de:98,TestPhone3,-57,8,0,76
10,0.032208000,79:18:bb:42:de:98,TestPhone3,-67,8,0,76
11,0.035135000,79:18:bb:42:de:98,TestPhone3,-55,8,0,76
12,0.040991000,,,-94,,8,
13,0.044895000,c8:d0:83:be:6a:03,,-84,12,0,76
14,0.047825000,c8:d0:83:be:6a:03,,-85,12,0,76
15,0.050752000,4e:cf:da:b9:1b:33,,-85,24,0,76
16,0.054655000,78:bd:b3:6d:ed:ea,TestPhone1,-54,8,0,76
17,0.058559000,78:bd:b3:6d:ed:ea,TestPhone1,-42,8,0,76
18,0.061489000,69:2f:63:05:37:29,TestPhone4,-39,8,0,76
19,0.067343000,69:2f:63:05:37:29,TestPhone4,-46,8,0,76
20,0.072223000,69:2f:63:05:37:29,TestPhone4,-47,8,0,76
21,0.075151000,47:ee:6f:13:89:a8,TestPhone2,-47,8,0,76
22,0.079057000,47:ee:6f:13:89:a8,TestPhone2,-45,8,0,76
23,0.081009000,47:ee:6f:13:89:a8,TestPhone2,-60,8,0,76
24,0.083935000,62:5e:37:51:ef:21,,-59,12,0,76
25,0.086864000,62:5e:37:51:ef:21,,-57,12,0,76
26,0.090768000,62:5e:37:51:ef:21,,-59,12,0,76
27,0.093696000,17:60:ee:5d:c9:7e,,-93,,2,108
28,0.095651000,17:71:6e:7d:f9:7e,,-84,,2,76
29,0.098576000,17:71:6e:7d:f9:7e,,-85,,2,76
30,0.101506000,78:bd:b3:6d:ed:ea,TestPhone1,-54,8,0,76
31,0.104431000,78:bd:b3:6d:ed:ea,TestPhone1,-54,8,0,76
32,0.107359000,78:bd:b3:6d:ed:ea,TestPhone1,-42,8,0,76
33,0.109312000,09:42:39:91:98:5f,,-89,,2,78
34,0.111264000,79:18:bb:42:de:98,TestPhone3,-68,8,0,76
35,0.114192000,79:18:bb:42:de:98,TestPhone3,-58,8,0,76
36,0.116144000,15:a2:20:fc:ff:8d,,-75,,2,6
37,0.119072000,15:a2:20:fc:ff:8d,,-78,,2,6
38,0.122000000,15:a2:20:fc:ff:8d,,-89,,2,6
39,0.123958000,47:ee:6f:13:89:a8,TestPhone2,-48,8,0,76
40,0.126880000,47:ee:6f:13:89:a8,TestPhone2,-46,8,0,76
41,0.129813000,47:ee:6f:13:89:a8,TestPhone2,-55,8,0,76
42,0.132736000,78:bd:b3:6d:ed:ea,TestPhone1,-53,8,0,76
43,0.140550000,78:bd:b3:6d:ed:ea,TestPhone1,-54,8,0,76
44,0.145424000,78:bd:b3:6d:ed:ea,TestPhone1,-43,8,0,76
45,0.148352000,47:ee:6f:13:89:a8,TestPhone2,-47,8,0,76
46,0.151283000,47:ee:6f:13:89:a8,TestPhone2,-45,8,0,76
47,0.159091000,47:ee:6f:13:89:a8,TestPhone2,-55,8,0,76
48,0.162016000,c8:d0:83:cb:11:9e,,-88,12,0,76
49,0.163974000,69:2f:63:05:37:29,TestPhone4,-45,8,0,76
50,0.166896000,69:2f:63:05:37:29,TestPhone4,-47,8,0,76
51,0.170808000,79:18:bb:42:de:98,TestPhone3,-56,8,0,76
