Frame,Time,Source,DeviceName,RSSI,Tx Power,PDU Type,Company
1,0.000000000,69:2f:63:05:37:29,TestPhone4,-43,8,0,76
2,0.024399000,69:2f:63:05:37:29,,-85,,3,
3,0.026351000,69:2f:63:05:37:29,,-41,,4,
4,0.031231000,74:fa:ed:64:42:35,TestPhone2,-47,8,0,76
5,0.033184000,74:fa:ed:64:42:35,TestPhone2,-57,8,0,76
6,0.036111000,74:fa:ed:64:42:35,,-53,,3,
7,0.040016000,74:fa:ed:64:42:35,,-56,,4,
8,0.041968000,74:fa:ed:64:42:35,TestPhone2,-62,8,0,76
9,0.045877000,0e:7a:e1:f4:21:2b,,-86,,2,6
10,0.048800000,0e:7a:e1:f4:21:2b,,-86,,2,6
11,0.052704000,0e:7a:e1:f4:21:2b,,-85,,2,6
12,0.056607000,78:bd:b3:6d:ed:ea,TestPhone1,-57,8,0,76
13,0.060512000,78:bd:b3:6d:ed:ea,TestPhone1,-64,8,0,76
14,0.065392000,78:bd:b3:6d:ed:ea,,-53,,3,
15,0.069296000,78:bd:b3:6d:ed:ea,,-63,,4,
16,0.072224000,78:bd:b3:6d:ed:ea,TestPhone1,-50,8,0,76
17,0.075152000,15:a2:20:fc:ff:8d,,-74,,2,6
18,0.080035000,15:a2:20:fc:ff:8d,,-77,,2,6
19,0.082960000,15:a2:20:fc:ff:8d,,-90,,2,6
20,0.084911000,0e:76:27:2e:a9:3e,,-67,,2,6
21,0.087840000,0e:76:27:2e:a9:3e,,-70,,2,6
22,0.090768000,0e:76:27:2e:a9:3e,,-72,,2,6
23,0.094672000,79:18:bb:42:de:98,TestPhone3,-57,8,0,76
24,0.097600000,79:18:bb:42:de:98,TestPhone3,-53,8,0,76
25,0.101505000,79:18:bb:42:de:98,,-53,,3,
26,0.105409000,79:18:bb:42:de:98,,-53,,4,
27,0.108337000,79:18:bb:42:de:98,TestPhone3,-55,8,0,76
28,0.111265000,78:bd:b3:6d:ed:ea,TestPhone1,-56,8,0,76
29,0.115168000,78:bd:b3:6d:ed:ea,TestPhone1,-63,8,0,76
30,0.118097000,78:bd:b3:6d:ed:ea,,-53,,3,
31,0.122005000,78:bd:b3:6d:ed:ea,TestPhone1,-50,8,0,76
32,0.124928000,69:2f:63:05:37:29,TestPhone4,-46,8,0,76
33,0.128835000,69:2f:63:05:37:29,,-89,,3,
34,0.131761000,69:2f:63:05:37:29,,-44,,4,
35,0.134689000,69:2f:63:05:37:29,TestPhone4,-54,8,0,76
36,0.138593000,69:2f:63:05:37:29,,-53,,3,
37,0.141521000,69:2f:63:05:37:29,,-54,,4,
38,0.145426000,69:2f:63:05:37:29,TestPhone4,-43,8,0,76
39,0.148353000,74:fa:ed:64:42:35,TestPhone2,-46,8,0,76
40,0.151281000,74:fa:ed:64:42:35,TestPhone2,-55,8,0,76
41,0.154212000,74:fa:ed:64:42:35,,-53,,3,
42,0.157137000,74:fa:ed:64:42:35,,-55,,4,
43,0.160065000,74:fa:ed:64:42:35,TestPhone2,-59,8,0,76
44,0.163969000,7e:f3:be:f4:26:80,,-71,8,0,76
45,0.165921000,7e:f3:be:f4:26:80,,-67,8,0,76
46,0.169825000,7e:f3:be:f4:26:80,,-53,,3,
47,0.172753000,7e:f3:be:f4:26:80,,-67,,4,
48,0.175681000,7e:f3:be:f4:26:80,,-67,8,0,76
49,0.179585000,64:16:7f:b8:71:ef,,-37,,0,76
50,0.184467000,64:16:7f:b8:71:ef,,-38,,0,76
51,0.187393000,64:16:7f:b8:71:ef,,-53,,3,
52,0.190322000,64:16:7f:b8:71:ef,,-38,,4,
53,0.193249000,64:16:7f:b8:71:ef,,-41,,0,76
54,0.196178000,09:42:39:91:98:5f,,-92,,2,76
55,0.198129000,4a:26:e0:ca:9f:a4,,-90,12,0,76
56,0.201057000,c8:d0:83:be:6a:03,,-86,12,0,76
57,0.203986000,35:ca:84:ab:08:86,,-84,,2,6
58,0.205938000,35:ca:84:ab:08:86,,-84,,2,6
59,0.208865000,35:ca:84:ab:08:86,,-81,,2,6
60,0.211796000,1b:bf:ab:8c:9e:db,,-89,,2,6
