Frame,Time,Source,DeviceName,RSSI,Tx Power,PDU Type,Company
1,0.000000000,79:18:bb:42:de:98,TestPhone3,-45,8,0,76
2,0.003904000,79:18:bb:42:de:98,TestPhone3,-50,8,0,76
3,0.007806000,61:21:c4:f7:2c:a9,TestPhone1,-60,8,0,76
4,0.009759000,61:21:c4:f7:2c:a9,TestPhone1,-51,8,0,76
5,0.012686000,61:21:c4:f7:2c:a9,,-73,,3,
6,0.017567000,61:21:c4:f7:2c:a9,,-50,,4,
7,0.020495000,61:21:c4:f7:2c:a9,TestPhone1,-60,8,0,76
8,0.023423000,61:21:c4:f7:2c:a9,,-52,,3,
9,0.026350000,61:21:c4:f7:2c:a9,,-60,,4,
10,0.030257000,72:b8:f4:df:ca:07,TestPhone4,-46,8,0,76
11,0.033184000,72:b8:f4:df:ca:07,TestPhone4,-42,8,0,76
12,0.036110000,72:b8:f4:df:ca:07,TestPhone4,-43,8,0,76
13,0.040015000,17:71:6f:fd:f9:7e,,-92,,2,76
14,0.041966000,17:71:6e:7d:f9:7e,,-84,,2,76
15,0.044895000,17:71:6e:7d:f9:7e,,-86,,2,76
16,0.047824000,79:18:bb:42:de:98,TestPhone3,-45,8,0,76
17,0.051726000,79:18:bb:42:de:98,TestPhone3,-45,8,0,76
18,0.054654000,79:18:bb:42:de:98,,-67,,3,
19,0.058559000,79:18:bb:42:de:98,,-45,,4,
20,0.062464000,79:18:bb:42:de:98,TestPhone3,-47,8,0,76
21,0.067344000,79:18:bb:42:de:98,,-52,,3,
22,0.070271000,79:18:bb:42:de:98,,-50,,4,
23,0.073199000,47:ee:6f:13:89:a8,TestPhone2,-53,8,0,76
24,0.077103000,47:ee:6f:13:89:a8,TestPhone2,-52,8,0,76
25,0.080031000,47:ee:6f:13:89:a8,,-63,,3,
26,0.082959000,47:ee:6f:13:89:a8,,-52,,4,
27,0.085887000,47:ee:6f:13:89:a8,TestPhone2,-48,8,0,76
28,0.087838000,47:ee:6f:13:89:a8,,-52,,3,
29,0.090767000,47:ee:6f:13:89:a8,,-48,,4,
30,0.092719000,0e:7a:e1:f4:21:2b,,-84,,2,6
31,0.095646000,0e:7a:e1:f4:21:2b,,-83,,2,6
32,0.098575000,0e:7a:e1:f4:21:2b,,-84,,2,6
33,0.100527000,15:a2:20:fc:ff:8d,,-73,,2,6
34,0.103455000,15:a2:20:fc:ff:8d,,-75,,2,6
