Frame,Time,Source,DeviceName,RSSI,Tx Power,PDU Type,Company
1,0.000000000,61:21:c4:f7:2c:a9,TestPhone1,-51,8,0,76
2,0.002927000,61:21:c4:f7:2c:a9,TestPhone1,-53,8,0,76
3,0.005856000,61:21:c4:f7:2c:a9,TestPhone1,-58,8,0,76
4,0.009762000,68:cc:0d:e0:7b:be,TestPhone3,-64,8,0,76
5,0.014641000,68:cc:0d:e0:7b:be,TestPhone3,-48,8,0,76
6,0.017567000,68:cc:0d:e0:7b:be,TestPhone3,-52,8,0,76
7,0.020496000,0a:bf:e2:3f:db:8f,,-76,,2,6
8,0.023424000,0a:bf:e2:3f:db:8f,,-72,,2,6
9,0.027328000,0b:fa:61:e5:74:0c,,-64,,2,6
10,0.031231000,72:b8:f4:df:ca:07,TestPhone4,-55,8,0,76
11,0.034158000,72:b8:f4:df:ca:07,TestPhone4,-54,8,0,76
12,0.036111000,72:b8:f4:df:ca:07,TestPhone4,-64,8,0,76
13,0.039039000,31:db:62:df:06:a8,,-79,,2,6
14,0.042942000,31:db:62:df:06:a8,,-85,,2,6
15,0.046847000,31:db:62:df:06:a8,,-72,,2,6
16,0.049775000,61:21:c4:f7:2c:a9,TestPhone1,-51,8,0,76
17,0.052704000,61:21:c4:f7:2c:a9,TestPhone1,-53,8,0,76
18,0.055631000,61:21:c4:f7:2c:a9,TestPhone1,-54,8,0,76
19,0.059535000,21:d5:79:0b:d0:12,,-86,,2,6
20,0.065391000,54:f1:84:69:2e:94,,-77,,0,76
21,0.068319000,54:f1:84:69:2e:94,,-75,,0,76
22,0.072225000,46:77:21:38:0a:18,,-87,12,0,76
23,0.075151000,72:b8:f4:df:ca:07,TestPhone4,-53,8,0,76
24,0.078081000,72:b8:f4:df:ca:07,TestPhone4,-64,8,0,76
25,0.081009000,47:ee:6f:13:89:a8,TestPhone2,-46,8,0,76
26,0.083936000,47:ee:6f:13:89:a8,TestPhone2,-47,8,0,76
27,0.087839000,47:ee:6f:13:89:a8,TestPhone2,-52,8,0,76
28,0.090798000,61:21:c4:f7:2c:a9,TestPhone1,-51,8,0,76
29,0.093695000,61:21:c4:f7:2c:a9,TestPhone1,-53,8,0,76
30,0.095648000,61:21:c4:f7:2c:a9,TestPhone1,-58,8,0,76
31,0.098577000,68:cc:0d:e0:7b:be,TestPhone3,-63,8,0,76
32,0.101503000,68:cc:0d:e0:7b:be,TestPhone3,-48,8,0,76
33,0.105408000,68:cc:0d:e0:7b:be,TestPhone3,-52,8,0,76
34,0.107360000,72:b8:f4:df:ca:07,TestPhone4,-54,8,0,76
35,0.110288000,72:b8:f4:df:ca:07,TestPhone4,-53,8,0,76
36,0.113215000,72:b8:f4:df:ca:07,TestPhone4,-63,8,0,76
37,0.115168000,0b:e9:ad:c4:61:0d,,-90,,2,6
38,0.117119000,0b:e9:ad:c4:61:0d,,-82,,2,6
39,0.120048000,0b:e9:ad:c4:61:0d,,-85,,2,6
40,0.122000000,47:ee:6f:13:89:a8,TestPhone2,-46,8,0,76
41,0.124929000,47:ee:6f:13:89:a8,TestPhone2,-47,8,0,76
42,0.127856000,47:ee:6f:13:89:a8,TestPhone2,-52,8,0,76
43,0.130784000,61:21:c4:f7:2c:a9,TestPhone1,-51,8,0,76
44,0.133712000,61:21:c4:f7:2c:a9,TestPhone1,-53,8,0,76
45,0.136640000,61:21:c4:f7:2c:a9,TestPhone1,-58,8,0,76
46,0.138590000,0a:bf:e2:3f:db:8f,,-76,,2,6
47,0.142495000,0a:bf:e2:3f:db:8f,,-72,,2,6
48,0.145423000,0a:cf:e2:3f:ca:8f,,-90,,2,38
49,0.148352000,72:b8:f4:df:ca:07,TestPhone4,-55,8,0,76
50,0.150304000,72:b8:f4:df:ca:07,TestPhone4,-51,8,0,76
51,0.153231000,72:b8:f4:df:ca:07,TestPhone4,-64,8,0,76
52,0.155185000,31:db:62:df:06:a8,,-79,,2,6
53,0.158112000,31:db:62:df:06:a8,,-84,,2,6
54,0.161040000,31:db:62:df:06:a8,,-72,,2,6
55,0.163967000,61:21:c4:f7:2c:a9,TestPhone1,-51,8,0,76
56,0.166909000,47:ee:6f:13:89:a8,TestPhone2,-48,8,0,76
57,0.168848000,61:21:c4:f7:2c:a9,TestPhÑj,-54,8,0,
58,0.170800000,61:21:c4:f7:2c:a9,TestPh`°,-59,8,0,
59,0.173727000,68:cc:0d:e0:7b:be,TestPhone3,-63,8,0,76
60,0.175681000,68:cc:0d:e0:7b:be,TestPhone3,-48,8,0,76
61,0.177632000,68:cc:0d:e0:7b:be,TestPhone3,-52,8,0,76
62,0.179583000,68:cc:0d:e0:7b:be,,-85,,3,
63,0.181536000,68:cc:0d:e0:7b:be,,-51,,4,
64,0.184464000,72:b8:f4:df:ca:07,TestPhone4,-55,8,0,76
65,0.186416000,72:b8:f4:df:ca:07,TestPhone4,-53,8,0,76
66,0.189343000,72:b8:f4:df:ca:07,TestPhone4,-64,8,0,76
67,0.191296000,61:21:c4:f7:2c:a9,TestPhone1,-51,8,0,76
68,0.194224000,61:21:c4:f7:2c:a9,TestPhone1,-54,8,0,76
69,0.196177000,61:21:c4:f7:2c:a9,TestPhone1,-59,8,0,76
70,0.199104000,47:ee:6f:13:89:a8,TestPhone2,-46,8,0,76
71,0.201056000,47:ee:6f:13:89:a8,TestPhone2,-46,8,0,76
72,0.203985000,47:ee:6f:13:89:a8,TestPhone2,-51,8,0,76
73,0.205936000,72:b8:f4:df:ca:07,TestPhone4,-54,8,0,76
74,0.208864000,72:b8:f4:df:ca:07,TestPhone4,-53,8,0,76
75,0.210816000,72:b8:f4:df:ca:07,TestPhone4,-64,8,0,76
76,0.213744000,0b:e9:ad:c4:61:0d,,-90,,2,6
77,0.215696000,0b:e9:ad:c4:61:0d,,-83,,2,6
78,0.218624000,47:ee:6f:13:89:a8,TestPhone2,-51,8,0,76
79,0.220576000,24:93:90:41:50:c0,,-81,,2,6
80,0.222527000,24:93:90:41:50:c0,,-86,,2,6
81,0.226432000,24:93:90:41:50:c0,,-82,,2,6
82,0.229359000,0a:bf:e2:3f:db:8f,,-76,,2,6
83,0.231312000,0a:bf:e2:3f:db:8f,,-72,,2,6
84,0.234240000,62:5e:37:51:ef:21,,-67,12,0,76
85,0.236191000,0b:fa:61:e5:74:0c,,-66,,2,6
86,0.239120000,0b:fa:61:e5:74:0c,,-68,,2,6
87,0.241072000,0b:fa:61:e5:74:0c,,-64,,2,6
88,0.244000000,61:21:c4:f7:2c:a9,TestPhone1,-51,8,0,76
89,0.246927000,61:21:c4:f7:2c:a9,TestPhone1,-53,8,0,76
90,0.248880000,61:21:c4:f7:2c:a9,TestPhone1,-58,8,0,76
91,0.250832000,21:d5:79:0b:d0:12,,-87,,2,6
92,0.253760000,68:cc:0d:e0:7b:be,TestPhone3,-48,8,0,76
93,0.256687000,68:cc:0d:e0:7b:be,TestPhone3,-52,8,0,76
94,0.258640000,72:b8:f4:df:ca:07,TestPhone4,-55,8,0,76
95,0.260591000,72:b8:f4:df:ca:07,TestPhone4,-53,8,0,76
96,0.262544000,72:b8:f4:df:ca:07,,-83,,3,
97,0.264496000,72:b8:f4:df:ca:07,,-53,,4,
98,0.266447000,72:b8:f4:df:ca:07,TestPhone4,-64,8,0,76
99,0.269375000,61:21:c4:f7:2c:a9,TestPhone1,-51,8,0,76
100,0.271328000,61:21:c4:f7:2c:a9,TestPhone1,-53,8,0,76
101,0.273285000,61:21:c4:f7:2c:a9,TestPhone1,-58,8,0,76
102,0.276208000,21:d4:6d:da:f9:c2,,-82,,2,6
103,0.278160000,21:d4:6d:da:f9:c2,,-88,,2,6
104,0.281088000,21:d4:6d:da:f9:c2,,-87,,2,6
105,0.283039000,72:b8:f4:df:ca:07,TestPhone4,-55,8,0,76
106,0.284991000,72:b8:f4:df:ca:07,TestPhone4,-53,8,0,76
107,0.286944000,72:b8:f4:df:ca:07,TestPhone4,-64,8,0,76
108,0.289872000,0b:e9:ad:c4:61:0d,,-90,,2,6
109,0.291824000,0b:e9:ad:c4:61:0d,,-83,,2,6
110,0.293776000,0b:e9:ad:c4:61:0d,,-85,,2,6
111,0.296704000,4a:46:e0:ca:9f:a4,,-89,12,0,76
112,0.298656000,4a:46:e0:ca:9f:a4,,-88,12,0,76
113,0.300608000,61:21:c4:f7:2c:a9,TestPhone1,-58,8,0,76
114,0.302560000,c8:d0:85:cb:11:9e,,-90,12,0,76
115,0.304512000,24:93:90:41:50:c0,,-86,,2,6
116,0.307439000,24:93:90:41:50:c0,,-82,,2,6
117,0.309391000,68:cc:0d:e0:7b:be,TestPhone3,-64,8,0,76
118,0.311344000,68:cc:0d:e0:7b:be,TestPhone3,-48,8,0,76
119,0.313296000,72:07:1b:ef:fa:18,,-89,,0,
120,0.315248000,0a:bf:e2:3f:db:8f,,-76,,2,6
121,0.318176000,0a:bf:e2:3f:db:8f,,-72,,2,6
122,0.320128000,0b:fa:61:e5:74:0c,,-64,,2,61062
123,0.322079000,72:b8:f4:df:ca:07,TestPhone4,-55,8,0,76
124,0.324031000,72:b8:f4:df:ca:07,TestPhone4,-53,8,0,76
125,0.326960000,72:b8:f4:df:ca:07,TestPhone4,-64,8,0,76
126,0.329888000,31:db:62:df:06:a8,,-79,,2,6
127,0.331840000,31:db:62:df:06:a8,,-84,,2,6
128,0.333790000,31:db:62:df:06:a8,,-72,,2,6
129,0.335744000,21:d5:79:0b:d0:12,,-87,,2,6
130,0.338672000,71:5d:40:ed:33:5b,,-94,8,0,76
131,0.340624000,70:5d:40:ed:33:5b,,-94,8,0,
132,0.342578000,47:ee:6f:13:89:a8,TestPhone2,-45,8,0,76
133,0.345503000,47:ee:6f:13:89:a8,TestPhone2,-48,8,0,76
134,0.347456000,47:ee:6f:13:89:a8,TestPhone2,-51,8,0,76
135,0.349408000,61:21:c4:f7:2c:a9,TestPhone1,-51,8,0,76
136,0.352336000,61:21:c4:f7:2c:a9,TestPhone1,-53,8,0,76
137,0.355264000,61:21:c4:f7:2c:a9,TestPhone1,-58,8,0,76
138,0.357216000,21:d4:6d:da:f9:c2,,-83,,2,6
139,0.359168000,21:d4:6d:da:f9:c2,,-88,,2,6
140,0.362096000,21:d4:6d:da:f9:c2,,-87,,2,6
141,0.365024000,47:ee:6f:13:89:a8,TestPhone2,-43,8,0,76
142,0.367951000,47:ee:6f:13:89:a8,TestPhone2,-47,8,0,76
143,0.369904000,47:ee:6f:13:89:a8,TestPhone2,-51,8,0,76
144,0.372831000,61:21:c4:f7:2c:a9,TestPhone1,-51,8,0,76
145,0.374783000,61:21:c4:f7:2c:a9,TestPhone1,-53,8,0,76
146,0.376736000,61:21:c4:f7:2c:a9,TestPhone1,-58,8,0,76
147,0.379663000,0b:e9:ad:c4:61:0d,,-90,,2,6
148,0.381615000,0b:e9:ad:c4:61:0d,,-83,,2,6
149,0.383567000,0b:e9:ad:c4:61:0d,,-85,,2,6
150,0.385520000,54:f1:84:69:2e:94,,-77,,0,76
151,0.387471000,54:f1:84:69:2e:94,,-78,,0,76
152,0.389423000,54:f1:84:69:2e:94,,-75,,0,76
153,0.392353000,24:93:90:41:50:c0,,-81,,2,6
154,0.395280000,24:93:90:41:50:c0,,-87,,2,6
155,0.397232000,24:93:90:41:50:c0,,-82,,2,6
156,0.400159000,68:cc:0d:e0:7b:be,TestPhone3,-66,8,0,76
157,0.402111000,68:cc:0d:e0:7b:be,TestPhone3,-48,8,0,76
158,0.405040000,68:cc:0d:e0:7b:be,TestPhone3,-52,8,0,76
159,0.406992000,61:21:c4:f7:2c:a9,TestPhone1,-51,8,0,76
160,0.409919000,61:21:c4:f7:2c:a9,TestPhone1,-53,8,0,76
161,0.412847000,61:21:c4:f7:2c:a9,TestPhone1,-58,8,0,76
162,0.414800000,0a:bf:e2:3f:db:8f,,-76,,2,6
163,0.417728000,0a:bf:e2:3f:db:8f,,-72,,2,6
164,0.420655000,0a:bf:e2:3f:db:8f,,-90,,0,
165,0.423584000,72:b8:f4:df:ca:07,TestPhone4,-55,8,0,76
166,0.426511000,72:b8:f4:df:ca:07,TestPhone4,-54,8,0,76
167,0.428464000,72:b8:f4:df:ca:07,TestPhone4,-64,8,0,76
168,0.431391000,31:db:62:df:06:a8,,-79,,2,6
169,0.433343000,31:db:62:df:06:a8,,-85,,2,6
170,0.436271000,31:db:62:df:06:a8,,-72,,2,6
171,0.438224000,21:d5:79:0b:d0:12,,-87,,2,6
172,0.441152000,61:21:c4:f7:2c:a9,TestPhone1,-53,8,0,76
173,0.444080000,61:21:c4:f7:2c:a9,TestPhone1,-58,8,0,76
174,0.447008000,68:cc:0d:e0:7b:be,TestPhone3,-67,8,0,76
175,0.448960000,68:cc:0d:e0:7b:be,TestPhone3,-44,8,0,76
176,0.451887000,68:cc:0d:e0:7b:be,TestPhone3,-52,8,0,76
177,0.454815000,68:cc:0d:e0:7b:be,,-85,,3,
178,0.456768000,68:cc:0d:e0:7b:be,,-52,,4,
179,0.459694000,47:ee:6f:13:89:a8,TestPhone2,-46,8,0,76
180,0.462625000,47:ee:6f:13:89:a8,TestPhone2,-47,8,0,76
181,0.464576000,47:ee:6f:13:89:a8,TestPhone2,-52,8,0,76
182,0.467504000,72:b8:f4:df:ca:07,TestPhone4,-55,8,0,76
183,0.469456000,72:b8:f4:df:ca:07,TestPhone4,-55,8,0,76
184,0.471408000,72:b8:f4:df:ca:07,TestPhone4,-64,8,0,76
185,0.474336000,72:b8:f4:df:ca:07,,-85,,3,
186,0.476288000,72:b8:f4:df:ca:07,,-64,,4,
187,0.479216000,c8:d8:83:cb:11:9e,,-92,,0,
188,0.481168000,21:d4:6d:da:f9:c2,,-88,,2,6
189,0.484096000,21:d4:6d:da:f9:c2,,-87,,2,6
190,0.486049000,61:21:c4:f7:2c:a9,TestPhone1,-51,8,0,76
191,0.488976000,61:21:c4:f7:2c:a9,TestPhone1,-53,8,0,76
192,0.490929000,61:21:c4:f7:2c:a9,TestPhone1,-58,8,0,76
193,0.493854000,62:5e:37:51:ef:21,,-53,12,0,76
194,0.496789000,62:5e:37:51:ef:21,,-65,12,0,76
195,0.498738000,62:5e:37:51:ef:21,,-64,12,0,76
196,0.501664000,47:ee:6f:13:89:a8,TestPhone2,-46,8,0,76
197,0.504592000,47:ee:6f:13:89:a8,TestPhone2,-47,8,0,76
198,0.507520000,47:ee:6f:13:89:a8,TestPhone2,-52,8,0,76
199,0.510448000,0b:e9:ad:c4:61:0d,,-90,,2,6
200,0.512400000,0b:e9:ad:c4:61:0d,,-83,,2,6
201,0.515328000,0b:e9:ad:c4:61:0d,,-86,,2,6
202,0.517280000,24:93:90:41:50:c0,,-81,,2,6
203,0.520208000,24:93:90:41:50:c0,,-86,,2,6
204,0.522161000,24:93:90:41:50:c0,,-82,,2,6
205,0.526064000,68:cc:0d:e0:7b:be,TestPhone3,-67,8,0,76
206,0.528015000,68:cc:0d:e0:7b:be,TestPhone3,-47,8,0,76
207,0.530945000,68:cc:0d:e0:7b:be,TestPhone3,-52,8,0,76
208,0.533871000,68:cc:0d:e0:7b:be,,-85,,3,
209,0.536805000,68:cc:0d:e0:7b:be,,-52,,4,
210,0.538752000,47:ee:6f:13:89:a8,TestPhone2,-46,8,0,76
211,0.541680000,47:ee:6f:13:89:a8,TestPhone2,-47,8,0,76
212,0.543633000,47:ee:6f:13:89:a8,TestPhone2,-51,8,0,76
213,0.546560000,0a:bf:e2:3f:db:8f,,-76,,2,6
214,0.548512000,0a:bf:e2:3f:db:8f,,-72,,2,6
215,0.550464000,0a:bf:e2:3f:db:8f,,-90,,2,24582
216,0.553392000,31:db:62:df:06:a8,,-79,,2,6
217,0.555344000,31:db:62:df:06:a8,,-85,,2,6
218,0.558272000,31:db:62:df:06:a8,,-72,,2,6
219,0.561201000,21:d5:79:0b:d0:12,,-86,,2,6
220,0.564128000,68:cc:0d:e0:7b:be,TestPhone3,-43,8,0,76
221,0.566080000,68:cc:0d:e0:7b:be,TestPhone3,-52,8,0,76
222,0.569008000,61:21:c4:f7:2c:a9,TestPhone1,-51,8,0,76
223,0.570961000,47:ee:6f:13:89:a8,TestPhone2,-46,8,0,76
224,0.573888000,61:21:c4:f7:2c:a9,TestPhöi,-53,8,0,
225,0.576816000,61:21:c4:f7:2c:a9,TestPhÜa°,-59,8,0,
226,0.578768000,4a:46:e0:ca:9f:a4,,-89,12,0,76
227,0.581696000,4a:46:e0:ca:9f:a4,,-88,12,0,76
228,0.583648000,72:b8:f4:df:ca:07,TestPhone4,-65,8,0,76
229,0.585600000,72:b8:f4:df:ca:07,,-85,,3,
230,0.587552000,72:b8:f4:df:ca:07,,-65,,4,
231,0.590481000,46:77:21:38:0a:18,,-87,12,0,76
232,0.592432000,68:cc:0d:e0:7b:be,TestPhone3,-44,8,0,76
233,0.595360000,68:cc:0d:e0:7b:be,TestPhone3,-52,8,0,76
234,0.598289000,61:21:c4:f7:2c:a9,TestPhone1,-51,8,0,76
235,0.600240000,61:21:c4:f7:2c:a9,TestPhone1,-53,8,0,76
236,0.603169000,61:21:c4:f7:2c:a9,TestPhone1,-58,8,0,76
237,0.605124000,47:ee:6f:13:89:a8,TestPhone2,-46,8,0,76
238,0.608049000,47:ee:6f:13:89:a8,TestPhone2,-47,8,0,76
239,0.610977000,47:ee:6f:13:89:a8,TestPhone2,-52,8,0,76
240,0.613905000,64:16:7f:b8:71:ef,,-37,,0,76
241,0.616833000,64:16:7f:b8:71:ef,,-38,,0,76
242,0.619761000,64:16:7f:b8:71:ef,,-41,,0,76
243,0.621713000,0b:e9:ad:c4:61:0d,,-90,,2,6
244,0.624639000,0b:e9:ad:c4:61:0d,,-83,,2,6
245,0.627568000,0b:e9:ad:c4:61:0d,,-85,,2,6
246,0.630497000,71:5d:40:ed:33:5b,,-91,8,0,
247,0.633422000,71:5f:40:ed:33:5b,,-92,8,0,76
248,0.636351000,71:5d:5c:ec:33:5b,,-94,,0,
