Frame,Time,Source,DeviceName,RSSI,Tx Power,PDU Type,Company
1,0.000000000,5d:55:fd:9d:be:14,TestPhone4,0,8,0,76
2,0.008276200,60:f2:5d:e6:eb:a5,TestPhone2,-37,8,0,76
3,0.010197600,1c:31:a5:4d:8e:ba,,-64,,2,6
4,0.014222300,1c:fc:f6:4f:7f:5f,,-79,,2,6
5,0.018564900,3e:79:75:e3:13:eb,,-80,,2,6
6,0.022123200,5f:8d:25:bd:9b:0e,TestPhone3,-39,8,0,76
7,0.036219000,6c:72:90:ee:bf:44,,-42,12,0,76
8,0.038277900,60:f2:5d:e6:eb:a5,TestPhone2,-38,8,0,76
9,0.060468700,2b:ec:0e:7d:94:ef,,-65,,2,6
10,0.063072500,3e:2e:da:ad:c3:a0,,-47,,2,6
11,0.063752900,5d:55:fd:9d:be:14,TestPhone4,0,8,0,76
12,0.064816400,15:59:5f:51:a6:cd,,-66,,2,6
13,0.068397500,0f:46:35:e8:92:09,,-72,,2,6
14,0.075779500,60:f2:5d:e6:eb:a5,TestPhone2,-38,8,0,76
15,0.079002900,2a:e4:51:97:ca:e3,,-74,,2,6
16,0.082214700,06:b1:71:f9:79:b1,,-54,,2,6
17,0.088722400,5e:f5:27:52:cb:a5,,-77,12,0,76
18,0.089623600,5f:8d:25:bd:9b:0e,TestPhone3,-41,8,0,76
19,0.094749400,05:37:3d:ec:7e:d6,,-77,,2,6
20,0.112699900,1c:31:a5:4d:8e:ba,,-64,,2,6
21,0.114224200,1c:fc:f6:4f:6f:5f,,-38,,2,6
22,0.125965700,40:40:90:48:1a:78,TestPhone1,-37,,0,76
23,0.127332000,3e:79:75:e3:10:eb,,-79,,2,6
24,0.137276700,15:1e:70:00:84:a2,,-63,,2,6
25,0.141361700,41:c4:1a:5a:b5:63,,-66,,0,76
26,0.152148800,16:2b:50:4f:bd:e5,,-70,,2,6
27,0.158376300,5f:8d:25:bd:9b:0e,TestPhone3,-42,8,0,76
28,0.161720500,2b:ec:0e:7d:94:ef,,-65,,2,6
29,0.163052400,71:79:13:31:ab:da,,-81,,2,22
30,0.163699400,3e:2e:da:ad:c3:20,,-77,,2,6
31,0.168578200,15:59:5f:51:a6:cd,,-66,,2,6
32,0.185781800,60:f2:5d:e6:eb:a5,TestPhone2,-40,8,0,76
33,0.189497800,7a:50:e9:5a:77:b9,,-57,12,0,76
34,0.190966600,06:b1:71:f9:79:b1,,-54,,2,6
35,0.194717600,40:40:90:48:1a:78,TestPhone1,-36,,0,76
36,0.197127600,5f:8d:25:bd:9b:0e,TestPhone3,-43,8,0,76
37,0.204126700,05:37:3d:ec:7e:d6,,-78,,2,6
38,0.213327400,1c:31:a5:4d:8e:ba,,-64,,2,6
39,0.219851300,1c:fc:f6:4f:7f:5f,,-80,,2,6
40,0.239779200,15:1e:70:00:84:a2,,-63,,2,6
41,0.241257500,5d:55:fd:9d:be:14,TestPhone4,0,8,0,76
42,0.241776200,5d:55:fd:9d:be:14,,-33,,3,
43,0.242103000,5d:55:fd:9d:be:14,,0,,4,
44,0.254025500,16:2b:50:4f:bd:e5,,-71,,2,6
45,0.255971200,40:40:90:48:1a:78,TestPhone1,-36,,0,76
46,0.264847500,2b:ec:0e:7d:94:ef,,-63,,2,6
