Frame,Time,Source,DeviceName,RSSI,Tx Power,PDU Type,Company
1,0.000000000,05:37:3d:ec:7e:d6,,-80,,2,6
2,0.004109200,3e:83:8c:d9:2b:97,,-75,,2,6
3,0.019243600,59:bb:04:ce:5b:88,TestPhone2,-21,8,0,76
4,0.020588200,77:91:5b:b2:9e:c5,TestPhone1,-36,,0,76
5,0.022737500,16:2b:50:4f:bd:e5,,-70,,2,6
6,0.031764300,17:3d:66:98:1c:c8,,-77,,2,6
7,0.035114700,39:9f:c7:f6:5a:30,,-68,,2,6
8,0.046374900,68:8e:3c:d5:f0:51,,-10,,0,
9,0.051363300,15:59:5f:51:a6:cd,,-66,,2,6
10,0.054982600,07:40:8d:da:2c:ba,,-81,,2,22
11,0.058088700,77:91:5b:b2:9e:c5,TestPhone1,-36,,0,76
12,0.063789500,1a:fe:03:15:40:da,,-65,,2,6
13,0.069523300,34:32:3f:0c:4e:44,,-64,,2,6
14,0.070887100,0f:82:27:bb:84:f7,,-57,,2,6
15,0.080592200,25:bd:9d:7b:5d:c1,,-69,,2,6
16,0.081061700,7a:50:e9:5a:77:b9,,-61,12,0,76
17,0.081436200,60:fc:20:5f:6f:af,TestPhone4,-29,8,0,76
18,0.082997200,59:bb:04:ce:5b:88,TestPhone2,-21,8,0,76
19,0.084745200,65:b7:15:47:c6:48,,-36,12,0,76
20,0.105001200,05:37:3d:ec:7e:d6,,-79,,2,6
21,0.109755500,3e:83:8c:d9:2b:97,,-75,,2,6
22,0.115497300,59:bb:04:ce:5b:88,TestPhone2,-21,8,0,76
23,0.116436700,60:fc:20:5f:6f:af,TestPhone4,-29,8,0,76
24,0.129613300,16:2b:50:4f:bd:e5,,-70,,2,6
25,0.130590600,77:91:5b:b2:9e:c5,TestPhone1,-36,,0,76
26,0.136366700,39:9f:c7:f6:5a:30,,-68,,2,6
27,0.141141200,17:3d:66:98:1c:c8,,-77,,2,6
28,0.156374800,15:59:5f:51:a6:cd,,-66,,2,6
29,0.169525500,34:32:3f:0c:4e:44,,-64,,2,6
30,0.171532600,0f:82:27:bb:84:f7,,-56,,2,6
31,0.178938000,60:fc:20:5f:6f:af,TestPhone4,-29,8,0,76
32,0.183094200,25:bd:9d:7b:5d:c1,,-69,,2,6
33,0.184248500,59:bb:04:ce:5b:88,TestPhone2,-21,8,0,76
34,0.198093000,77:91:5b:b2:9e:c5,TestPhone1,-36,,0,76
35,0.212502800,05:37:3d:ec:7e:d6,,-79,,2,6
36,0.216022400,3e:83:8c:d9:2b:97,,-75,,2,6
37,0.228507500,55:49:ac:a2:1c:e6,,-79,12,0,76
38,0.228880600,61:89:7a:4e:60:31,,-64,,0,76
39,0.230239600,16:2b:50:4f:bd:e5,,-70,,2,6
