Frame,Time,Source,DeviceName,RSSI,Tx Power,PDU Type,Company
1,0.000000000,18:dd:8e:58:ae:76,,-72,,2,6
2,0.002983200,59:bb:04:ce:5b:88,TestPhone2,-16,8,0,76
3,0.008083700,17:3d:66:98:1c:c8,,-77,,2,6
4,0.020749600,60:fc:20:5f:6f:af,TestPhone4,-5,8,0,76
5,0.025651400,77:91:5b:b2:9e:c5,TestPhone1,-59,,0,76
6,0.032817600,34:32:3f:0c:4e:44,,-64,,2,6
7,0.054500400,60:fc:20:5f:6f:af,TestPhone4,-5,8,0,76
8,0.058094200,20:45:a3:1d:5c:45,,-66,,2,6
9,0.061405400,6e:ba:b0:fb:14:6f,,-67,,0,76
10,0.064344500,58:3b:e7:2b:fa:ad,TestPhone3,-33,8,0,76
11,0.075486000,59:bb:04:ce:5b:88,TestPhone2,-16,8,0,76
12,0.079863500,25:bd:9d:7b:5d:c1,,-66,,2,262
13,0.085291200,39:9f:c7:f6:5a:30,,-63,,2,6
14,0.087002000,60:fc:20:5f:6f:af,TestPhone4,-5,8,0,76
15,0.089594900,0f:82:27:bb:84:f7,,-63,,2,6
16,0.096056900,1a:fe:03:15:40:da,,-64,,2,6
17,0.108751800,18:dd:8e:58:ae:76,,-73,,2,6
18,0.109334800,17:3d:66:98:1c:c8,,-77,,2,6
19,0.111092500,34:25:67:44:8e:0d,,-55,,2,6
20,0.125753200,60:fc:20:5f:6f:af,TestPhone4,-5,8,0,76
21,0.135320100,34:32:3f:0c:4e:44,,-64,,2,6
22,0.138154100,77:91:5b:b2:9e:c5,TestPhone1,-56,,0,76
23,0.144237100,59:bb:04:ce:5b:88,TestPhone2,-16,8,0,76
24,0.162480300,20:45:a3:1d:5c:45,,-66,,2,6
25,0.174345100,58:3b:e7:2b:fa:ad,TestPhone3,-33,8,0,76
26,0.179865200,25:bd:9d:7b:5d:c1,,-67,,2,6
27,0.189615100,2f:93:27:fb:84:f7,,-59,,2,
28,0.200994200,7a:50:e9:5a:77:b9,,-54,12,0,76
29,0.203256000,60:fc:20:5f:6f:af,TestPhone4,-5,8,0,76
30,0.205434000,1a:fe:03:15:40:da,,-64,,2,6
31,0.206846000,58:3b:e7:2b:fa:ad,TestPhone3,-31,8,0,76
32,0.208156400,77:91:5b:b2:9e:c5,TestPhone1,-55,,0,76
33,0.209961900,17:3d:66:98:1c:c8,,-77,,2,6
34,0.210490400,59:bb:04:ce:5b:88,TestPhone2,-16,8,0,76
35,0.213127600,18:dd:8e:58:ae:76,,-73,,2,6
36,0.229673000,74:5c:4b:34:03:d8,Jabra Evolve 75e,-67,,0,
37,0.234507200,60:fc:20:5f:6f:af,TestPhone4,-5,8,0,76
38,0.238447100,34:32:3f:0c:4e:44,,-64,,2,6
39,0.242663900,6e:ba:b0:fb:14:6f,,-66,,0,76
