Frame,Time,Source,DeviceName,RSSI,Tx Power,PDU Type,Company
1,0.000000000,34:25:67:44:8e:0d,,-72,,2,6
2,0.010101600,0f:82:27:bb:84:f7,,-63,,2,6
3,0.014710700,39:9f:c7:f6:5a:30,,-64,,2,6
4,0.016426700,77:91:5b:b2:9e:c5,ustPHone1,-50,,0,76
5,0.024119700,60:fc:20:5f:6f:af,TestPhone4,-39,8,0,76
6,0.034330000,58:3b:e7:2b:fa:ad,TestPhone3,-36,8,0,76
7,0.036725800,17:3d:66:98:1c:c8,,-75,,2,6
8,0.041686100,59:bb:04:ce:5b:88,TestPhone2,-33,8,0,76
9,0.042392700,34:32:3f:0c:4e:44,,-65,,2,6
10,0.054119800,60:fc:20:5f:6f:af,TestPhone4,-39,8,0,76
11,0.056429200,77:91:5b:b2:9e:c5,,-49,,0,
12,0.070604700,1a:fe:03:15:40:da,,-64,,2,6
13,0.082265100,20:45:a3:1d:5c:45,,-67,,2,6
14,0.093929000,77:91:5b:b2:9e:c5,TÑçîwt,-37,,0,
15,0.106875500,34:25:67:44:8e:0d,,-70,,2,6
16,0.109330700,58:3b:e7:2b:fa:ad,TestPhone3,-36,8,0,76
17,0.112938200,59:bb:04:ce:5b:88,TestPhone2,-33,8,0,76
18,0.115122300,0f:82:27:bb:84:f7,,-63,,2,6
19,0.117213500,39:9f:c7:f6:5a:30,,-63,,2,6
20,0.130371100,60:fc:20:5f:6f:af,TestPhone4,-39,8,0,76
21,0.132680500,77:91:5b:b2:9e:c5,,-37,,0,
22,0.139331300,58:3b:e7:2b:fa:ad,TestPhone3,-36,8,0,76
23,0.139852400,17:3d:66:98:1c:c8,,-79,,2,6
24,0.144855500,3e:83:8c:d9:2b:97,,-75,,2,6
25,0.149269700,34:32:3f:0c:4e:44,,-64,,2,6
26,0.150186100,65:b7:15:47:c6:48,,-39,12,0,76
27,0.161622000,60:fc:20:5f:6f:af,TestPhone4,-39,8,0,76
28,0.168365700,61:89:7a:4e:60:31,,-66,,0,76
29,0.170581100,58:3b:e7:2b:fa:ad,TestPhone3,-36,8,0,76
30,0.184765200,18:dd:8e:58:ae:76,,-76,,2,6
31,0.200182400,77:91:5b:b2:9e:c5,,-49,,0,
32,0.206832200,58:3b:e7:2b:fa:ad,TestPhone3,-36,8,0,76
33,0.215441300,59:bb:04:ce:5b:88,TestPhone2,-32,8,0,76
34,0.216251800,34:25:67:44:8e:0d,,-70,,2,6
35,0.221382200,0f:82:27:bb:84:f7,,-61,,2,6
36,0.224977800,55:49:ac:a2:1c:e6,,-78,12,0,76
37,0.225341600,39:9f:c7:f6:5a:30,,-64,,2,6
38,0.247354100,17:3d:66:98:1c:c8,,-75,,2,6
39,0.253002100,3e:83:8c:d9:2b:97,,-75,,2,6
40,0.254200800,24:bd:9d:7b:dd:c5,,-75,,2,2050
41,0.254896700,34:32:3f:0c:4e:44,,-64,,2,6
42,0.267873200,60:fc:20:5f:6f:af,TestPhone4,-39,8,0,76
43,0.269333600,58:3b:e7:2b:fa:ad,TestPhone3,-36,8,0,76
44,0.280443500,59:bb:04:ce:5b:88,TestPhone2,-31,8,0,76
45,0.282913000,20:45:a3:1d:5c:45,,-67,,2,6
46,0.285607900,1a:fe:03:15:40:da,,-63,,2,6
47,0.292266700,18:dd:8e:58:ae:76,,-76,,2,6
48,0.304125200,60:fc:20:5f:6f:af,TestPhone4,-39,8,0,76
49,0.311434200,77:91:5b:b2:9e:c5,TestPhone1,-52,,0,76
50,0.320002700,34:25:67:44:8e:0d,,-71,,2,6
51,0.325969000,39:9f:c7:f6:5a:30,,-66,,2,6
52,0.328903800,0f:82:27:bb:84:f7,,-58,,2,6
53,0.339334700,58:3b:e7:2b:fa:ad,TestPhone3,-36,8,0,76
54,0.340375700,60:fc:20:5f:6f:af,TestPhone4,-38,8,0,76
55,0.348371100,61:89:7a:4e:60:31,,-65,,0,76
56,0.350445400,59:bb:04:ce:5b:88,TestPhone2,-31,8,0,76
57,0.351730300,17:3d:66:98:1c:c8,,-77,,2,6
58,0.355452000,25:bd:9d:7b:5d:c5,,-70,,2,6
59,0.358023100,3e:83:8c:d9:2b:97,,-63,,2,6
60,0.364274100,34:32:3f:0c:4e:44,,-64,,2,6
61,0.376834400,58:3b:e7:2b:fa:ad,TestPhone3,-34,8,0,76
62,0.379127900,60:fc:20:5f:6f:af,TestPhone4,-39,8,0,76
63,0.382945900,59:bb:04:ce:5b:88,TestPhone2,-31,8,0,76
64,0.386437200,77:91:5b:b2:9e:c5,TestPhone1,-51,,0,76
65,0.388734100,1a:fe:03:15:40:da,,-63,,2,6
66,0.389800000,20:45:a3:1d:5c:45,,-68,,2,6
67,0.400393800,18:dd:8e:58:ae:76,,-75,,2,6
68,0.416627500,60:fc:20:5f:6f:af,TestPhone4,-39,8,0,76
69,0.425003300,34:25:67:44:8e:0d,,-37,,2,6
70,0.429096000,39:9f:c7:f6:5a:30,,-65,,2,6
71,0.446835400,58:3b:e7:2b:fa:ad,TestPhone3,-34,8,0,76
72,0.454197800,59:bb:04:ce:5b:88,TestPhone2,-32,8,0,76
73,0.455379700,60:fc:20:5f:6f:af,TestPhone4,-39,8,0,76
74,0.457981300,17:3d:66:98:1c:c8,,-65,,2,6
75,0.460190000,77:91:5b:b2:9e:c5,TestPhone1,-49,,0,76
76,0.466795100,3e:83:8c:d9:2b:97,,-76,,2,6
77,0.468026800,34:32:3f:0c:4e:44,,-65,,2,6
78,0.474031500,7a:50:e9:5a:77:b9,,-55,12,0,76
79,0.494993600,55:49:ac:a2:1c:e6,,-79,12,0,76
80,0.495611100,1a:fe:03:15:40:da,,-63,,2,6
81,0.496687200,20:45:a3:1d:5c:45,,-68,,2,6
82,0.503519600,18:dd:8e:58:ae:76,,-73,,2,6
83,0.508085500,58:3b:e7:2b:fa:ad,TestPhone3,-33,8,0,76
84,0.522950000,59:bb:04:ce:5b:88,TestPhone2,-31,8,0,76
85,0.530482900,5e:f5:27:5a:cb:a5,,-64,,0,
86,0.533377200,61:89:7a:4e:60:31,,-66,,0,76
87,0.535810000,0f:82:27:bb:84:f7,,-60,,2,6
88,0.557692100,77:91:5b:b2:9e:c5,TestPhone1,-49,,0,76
89,0.562956200,25:bd:9d:7b:5d:c1,,-68,,2,6
90,0.564857600,17:3d:66:98:1c:c8,,-77,,2,6
91,0.565380300,60:fc:20:5f:6f:af,TestPhone4,-39,8,0,76
92,0.574941400,3e:83:8c:d9:2b:97,,-76,,2,6
93,0.581837500,58:3b:e7:2b:fa:ad,TestPhone3,-32,8,0,76
94,0.585452800,59:bb:04:ce:5b:88,TestPhone2,-31,8,0,76
95,0.595381600,60:fc:20:5f:6f:af,TestPhone4,-39,8,0,76
96,0.603573800,20:45:a3:1d:5c:45,,-68,,2,6
97,0.606021600,18:dd:8e:58:ae:76,,-73,,2,6
98,0.610293200,74:5c:4b:34:03:d8,Jabra Evolve 75e,-55,,0,
99,0.615613900,1a:fe:03:15:40:da,,-64,,2,6
100,0.619338300,58:3b:e7:2b:fa:ad,TestPhone3,-32,8,0,76
101,0.629348700,,,-83,,10,
102,0.631443500,77:91:5b:b2:9e:c5,TestPhone1,-48,,0,76
103,0.632505800,34:25:67:44:8e:0d,,-39,,2,6
104,0.635381200,60:fc:20:5f:6f:af,TestPhone4,-39,8,0,76
105,0.636600900,39:9f:c7:f6:5a:30,,-64,,2,6
106,0.638950600,0f:82:27:bb:84:f7,,-63,,2,6
107,0.657200600,07:40:8d:da:28:be,,-85,,2,6
108,0.669132300,60:fc:20:5f:6f:af,TestPhone4,-39,8,0,76
109,0.670457600,25:bd:9d:7b:5d:c1,,-66,,2,6
110,0.671444100,77:91:5b:b2:9e:c5,TestPhone1,-46,,0,76
111,0.674281200,34:32:3f:0c:4e:44,,-64,,2,6
112,0.681208600,3e:83:8c:d9:2b:97,,-76,,2,6
113,0.688090700,58:3b:e7:2b:fa:ad,TestPhone3,-32,8,0,76
114,0.692955500,59:bb:04:ce:5b:88,TestPhone2,-31,8,0,76
115,0.697671100,65:b7:15:47:c6:48,,-39,12,0,76
116,0.709835500,20:45:a3:1d:5c:45,,-66,,2,6
117,0.712490700,1a:fe:03:15:40:da,,-40,,2,6
118,0.714772800,18:dd:8e:58:ae:76,,-73,,2,6
119,0.719633000,61:89:7a:4e:60:31,,-65,,0,76
120,0.722957300,59:bb:04:ce:5b:88,TestPhone2,-31,8,0,76
121,0.725590400,58:3b:e7:2b:fa:ad,TestPhone3,-32,8,0,76
122,0.732882700,60:fc:20:5f:6f:af,TestPhone4,-39,8,0,76
123,0.737506300,34:25:67:44:8e:0d,,-48,,2,6
124,0.738478100,39:9f:c7:f6:5a:30,,-64,,2,6
125,0.740845800,0f:82:27:bb:84:f7,,-63,,2,6
126,0.746533900,7a:50:e9:5a:77:b9,,-54,12,0,76
127,0.760459800,59:bb:04:ce:5b:88,%WfUHOHeÿ+Äg7,-21,,0,
128,0.766246700,55:49:ac:a2:1c:e6,,-78,12,0,76
129,0.768611000,17:3d:66:98:1c:c8,,-75,,2,6
130,0.769132300,60:fc:20:5f:6f:af,TestPhone4,-39,8,0,76
131,0.776709200,25:bd:9d:7b:5d:c1,,-66,,2,6
132,0.779908600,34:32:3f:0c:4e:44,,-64,,2,6
133,0.798091800,58:3b:e7:2b:fa:ad,TestPhone3,-32,8,0,76
134,0.800481300,47:af:27:72:17:a5,,-48,,0,
135,0.811722400,20:45:a3:1d:5c:45,,-68,,2,6
136,0.819148600,18:dd:8e:58:ae:76,,-73,,2,6
137,0.826710300,59:bb:04:ce:5b:88,TestPhone2,-31,8,0,76
138,0.837884600,60:fc:20:5f:6f:af,TestPhone4,-39,8,0,76
139,0.838728400,1a:ae:3a:98:4f:15,,-84,,2,18454
140,0.845007500,34:25:67:44:8e:0d,,-71,,2,6
141,0.846492500,0f:82:27:bb:84:f7,,-63,,2,6
142,0.847231000,39:9f:c7:f6:5a:30,,-64,,2,6
143,0.863093900,58:3b:e7:2b:fa:ad,TestPhone3,-32,8,0,76
144,0.871451100,77:91:5b:b2:9e:c5,TestPhone1,-48,,0,76
145,0.872987100,17:3d:66:98:1c:c8,,-76,,2,6
146,0.874134800,60:fc:20:5f:6f:af,TestPhone4,-39,8,0,76
147,0.878585200,25:bd:9d:7b:5d:c1,,-66,,2,6
148,0.885535700,34:32:3f:0c:4e:44,,-64,,2,6
149,0.886246500,3e:83:8c:d9:2b:97,,-78,,2,6
150,0.893095000,58:3b:e7:2b:fa:ad,TestPhone3,-32,8,0,76
151,0.902138700,61:89:7a:4e:60:31,,-63,,0,76
152,0.912983300,20:45:a3:1d:5c:45,,-68,,2,6
153,0.914136700,60:fc:20:5f:6f:af,TestPhone4,-38,8,0,76
154,0.920399600,18:dd:8e:58:ae:76,,-73,,2,6
155,0.921244300,1a:fe:03:15:40:da,,-64,,2,6
156,0.924214400,59:bb:04:ce:5b:88,TestPhone2,-31,8,0,76
157,0.929345800,58:3b:e7:2b:fa:ad,TestPhone3,-32,8,0,76
158,0.944136000,60:fc:20:5f:6f:af,TestPhone4,-38,8,0,76
159,0.945008600,34:25:67:44:8e:0d,,-71,,2,6
160,0.946501100,0f:82:27:bb:84:f7,,-63,,2,6
161,0.954215900,59:bb:04:ce:5b:88,TestPhone2,-32,8,0,76
162,0.954733200,39:9f:c7:f6:5a:30,,-64,,2,6
163,0.968919200,65:b7:15:47:c6:48,,-39,12,0,76
164,0.976738700,17:3d:66:98:1c:c8,,-75,,2,6
165,0.977704200,77:91:5b:b2:9e:c5,TestPhone1,-45,,0,76
166,0.979137000,60:fc:20:5f:6f:af,TestPhone4,-38,8,0,76
167,0.984836600,25:bd:9d:7b:5d:c1,,-67,,2,6
168,0.985537300,34:32:3f:0c:4e:44,,-64,,2,6
169,0.991716500,59:bb:04:ce:5b:88,TestPhone2,-31,8,0,76
170,0.992517600,3e:83:8c:d9:2b:97,,-39,,2,6
171,1.004346800,58:3b:e7:2b:fa:ad,TestPhone3,-32,8,0,76
172,1.017886200,60:fc:20:5f:6f:af,TestPhone4,-38,8,0,76
173,1.021120000,20:45:a3:1d:5c:45,,-68,,2,6
174,1.023746200,1a:fe:03:15:40:da,,-64,,2,6
175,1.024776700,18:dd:8e:58:ae:76,,-73,,2,6
176,1.026532500,7a:50:e9:5a:77:b9,,-55,12,0,76
177,1.041249700,55:49:ac:a2:1c:e6,,-79,12,4,76
178,1.044348100,58:3b:e7:2b:fa:ad,TestPhone3,-32,8,0,76
179,1.046259000,34:25:67:44:8e:0d,,-71,,2,6
180,1.049138300,60:fc:20:5f:6f:af,TestPhone4,-39,8,0,76
181,1.052147800,0f:82:27:bb:84:f7,,-63,,2,6
182,1.052707200,77:91:5b:b2:9e:c5,,-38,,0,
183,1.056610600,39:9f:c7:f6:5a:30,,-64,,2,6
184,1.059218500,59:bb:04:ce:5b:88,TestPhone2,-31,8,0,76
185,1.081740300,17:3d:66:98:1c:c8,,-75,,2,6
186,1.083394100,61:89:7a:4e:60:31,,-65,,0,76
187,1.084138500,60:fc:20:5f:6f:af,TestPhone4,-39,8,0,76
188,1.086790300,34:32:3f:0c:4e:44,,-64,,2,6
189,1.095663000,3e:83:8c:d9:2b:97,,-76,,2,6
190,1.114138800,60:fc:20:5f:6f:af,TestPhone4,-38,8,0,76
191,1.124998000,1a:fe:03:15:40:da,,-64,,2,6
192,1.126652600,18:dd:8e:58:ae:76,,-73,,2,6
193,1.127971100,59:bb:04:ce:5b:88,TestPhone2,-32,8,0,76
194,1.129882500,20:45:a3:1d:5c:45,,-68,,2,6
195,1.133854800,64:16:7f:b8:71:ef,,-81,,0,
196,1.149139100,60:fc:20:5f:6f:af,TestPhone4,-39,8,0,76
197,1.153760200,34:25:67:44:8e:0d,,-71,,2,6
198,1.158734700,1a:a2:2b:9b:4d:17,,-83,,2,18
199,1.161545000,0f:82:27:bb:84:f7,,-63,,2,6
200,1.162238200,39:9f:c7:f6:5a:30,,-64,,2,6
201,1.162711500,77:91:5b:b2:9e:c5,,-38,,0,
202,1.167972200,59:bb:04:ce:5b:88,TestPhone2,-31,8,0,76
203,1.176676500,,,-86,,10,
204,1.180388500,60:fc:20:5f:6f:af,TestPæm:,-30,8,0,
205,1.188589500,25:bd:9d:7b:5d:c1,,-68,,2,6
206,1.189242100,17:3d:66:98:1c:c8,,-76,,2,6
207,1.191166700,34:32:3f:0c:4e:44,,-64,,2,6
208,1.200057700,3e:83:8c:d9:2b:97,,-76,,2,6
209,1.214354300,58:3b:e7:2b:fa:ad,TestPhone3,-32,8,0,76
210,1.228529300,18:dd:8e:58:ae:76,,-73,,2,6
211,1.233018700,20:45:a3:1d:5c:45,,-67,,2,6
212,1.234375000,1a:fe:03:15:40:da,,-64,,2,6
213,1.237713600,77:91:5b:b2:9e:c5,TestPhone1,-44,,0,76
214,1.240474800,59:bb:04:ce:5b:88,TestPhone2,-31,8,0,76
215,1.242666800,65:b7:15:47:c6:48,,-36,12,0,76
216,1.246640200,60:fc:20:5f:6f:af,TestPhone4,-38,8,0,76
217,1.250603400,58:3b:e7:2b:fa:ad,TestPhone3,-32,8,0,76
218,1.258760800,34:25:67:44:8e:0d,,-72,,2,6
219,1.262240100,39:9f:c7:f6:5a:30,,-64,,2,6
220,1.265931300,0f:82:27:bb:84:f7,,-63,,2,6
221,1.267150000,61:89:7a:4e:60:31,,-65,,0,76
222,1.271464500,77:91:5b:b2:9e:c5,TestPhone1,-43,,0,76
223,1.285391700,60:fc:20:5f:6f:af,TestPhone4,-38,8,0,76
224,1.288104700,58:3b:e7:2b:fa:ad,TestPhone3,-32,8,0,76
225,1.292368800,17:3d:66:98:1c:c8,,-76,,2,6
226,1.294216500,25:bd:9d:7b:5d:c1,,-66,,2,6
227,1.298043700,34:32:3f:0c:4e:44,,-64,,2,6
228,1.304034300,7a:50:e9:5a:77:b9,,-54,12,0,76
229,1.311258800,55:49:ac:a2:1c:e6,\f,-83,,0,76
230,1.325391500,60:fc:20:5f:6f:af,TestPhone4,-38,8,0,76
231,1.330405700,18:dd:8e:58:ae:76,,-75,,2,6
232,1.337716300,77:91:5b:b2:9e:c5,TestPhone1,-43,,0,76
233,1.339905500,20:45:a3:1d:5c:45,,-68,,2,6
234,1.343127100,1a:fe:03:15:40:da,,-64,,2,6
235,1.353105900,58:3b:e7:2b:fa:ad,TestPhone3,-32,8,0,76
236,1.354227600,59:bb:04:ce:5b:88,TestPhone2,-31,8,0,76
237,1.357893700,60:fc:20:5f:6f:af,TestPhone4,-38,8,0,76
238,1.361886500,34:25:67:44:8e:0d,,-63,,2,6
239,1.362257500,2c:b1:b4:cf:60:c0,,-62,,2,
240,1.371569800,0f:82:27:bb:84:f7,,-63,,2,6
241,1.396745500,17:3d:66:98:1c:c8,,-74,,2,6
242,1.400467700,6f:0f:e1:a8:d1:c1,,-62,,2,
243,1.411467700,77:91:5b:b2:9e:c5,TestPhone1,-43,,0,76
244,1.413221100,3e:83:8c:d9:2b:97,,-73,,2,6
245,1.418106900,58:3b:e7:2b:fa:ad,TestPhone3,-32,8,0,76
246,1.427981100,59:bb:04:ce:5b:88,TestPhone2,-31,8,0,76
247,1.438531400,18:dd:8e:58:ae:76,,-75,,2,6
248,1.445543000,20:45:a3:1d:5c:45,,-68,,2,6
249,1.448129000,1a:fe:03:15:40:da,,-69,,2,6
250,1.450608000,58:3b:e7:2b:fa:ad,TestPhone3,-32,8,0,76
251,1.461642800,60:fc:20:5f:6f:af,TestPhone4,-38,8,0,76
252,1.465369300,39:9f:c7:f6:5a:30,,-64,,2,6
253,1.467981700,59:bb:04:ce:5b:88,TestPhone2,-31,8,0,76
254,1.471471500,77:91:5b:b2:9e:c5,TestPhone1,-42,,0,76
255,1.477840500,0f:82:27:bb:84:f7,,-63,,2,6
256,1.494145200,60:fc:20:5f:6f:af,TestPhone4,-38,8,0,76
257,1.497991500,,,-88,,10,
258,1.500469200,25:bd:9d:7b:5d:d5,,-64,,2,6
259,1.501798000,34:32:3f:0c:4e:44,,-64,,2,6
260,1.504233500,59:bb:04:ce:5b:88,TestPhone2,-31,8,0,76
261,1.510222300,77:91:5b:b2:9e:c5,TestPhone1,-42,,0,76
262,1.512654700,65:b7:15:47:c6:48,,-36,12,0,76
263,1.518867300,3e:83:8c:d9:2b:97,,-76,,2,6
264,1.523111500,58:3b:e7:2b:fa:ad,TestPhone3,-32,8,0,76
265,1.540407800,18:dd:8e:58:ae:76,,-73,,2,6
266,1.544234100,59:bb:04:ce:5b:88,TestPhone2,-31,8,0,76
267,1.550554300,20:45:a3:1d:5c:45,,-66,,2,6
268,1.551255600,1a:fe:03:15:40:da,,-64,,2,6
269,1.565396600,60:fc:20:5f:6f:af,TestPhone4,-38,8,0,76
270,1.574992500,30:aa:3e:b4:4d:53,,-84,,6,22
271,1.576887500,34:25:67:44:8e:0d,,-70,,2,6
272,1.580290000,7a:50:e9:5a:77:b9,,-55,12,0,76
273,1.581272100,55:49:ac:a2:1c:e6,,-81,,0,
274,1.587723500,77:91:5b:b2:9e:c5,TestPhone1,-42,,0,76
275,1.600396200,60:fc:20:5f:6f:af,TestPhone4,-38,8,0,76
276,1.609248800,,,-63,,14,
277,1.614236000,59:bb:04:ce:5b:88,TestPhone2,-31,8,0,76
278,1.619513000,3e:83:8c:d9:2b:97,,-76,,2,6
279,1.632158100,61:89:7a:4e:60:31,,-65,,0,76
280,1.640397200,60:fc:20:5f:6f:af,TestPhone4,-38,8,0,76
281,1.641034600,18:dd:8e:58:ae:76,,-73,,2,6
282,1.647987700,59:bb:04:ce:5b:88,TestPhone2,-31,8,0,76
283,1.653757500,1a:fe:03:15:40:da,,-64,,2,6
284,1.658691100,20:45:a3:1d:5c:45,,-66,,2,6
285,1.670999100,39:9f:c7:f6:5a:30,,-64,,2,6
286,1.671646700,60:fc:20:5f:6f:af,TestPhone4,-38,8,0,76
287,1.685638600,34:25:67:44:8e:0d,,-71,,2,6
288,1.687869500,0f:82:27:bb:84:f7,,-63,,2,6
289,1.695227000,77:91:5b:b2:9e:c5,TestPhone1,-42,,0,76
